

C1 3.9582171 0.4945361 0.0273437 0.0137119 0.0012150 0.0005566 0.0001392 0.0000070 0.0000034 0.0000014 0.0000006 0.0000002 0.0000023 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4681545
C2 0.4945361 3.8770488 0.4830499 0.0267511 0.0063032 0.0014237 0.0001793 0.0000112 0.0000252 0.0000225 0.0000059 0.0000012 0.0000072 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0193969
C3 0.0273437 0.4830499 3.8662289 0.4907808 0.0245294 0.0109228 0.0012362 0.0000847 0.0000604 0.0000751 0.0000190 0.0000025 0.0000287 0.0000013 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0108102
C4 0.0137119 0.0267511 0.4907808 3.8796298 0.4807688 0.0254452 0.0053071 0.0003949 0.0009924 0.0002545 0.0000651 0.0000096 0.0000270 0.0000016 0.0000002 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0060031
C5 0.0012150 0.0063032 0.0245294 0.4807688 3.8833558 0.4983279 0.0209220 0.0026042 0.0066033 0.0016292 0.0004396 0.0000372 0.0001137 0.0000122 0.0000019 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0003521
C6 0.0005566 0.0014237 0.0109228 0.0254452 0.4983279 3.8723235 0.5041210 0.0231004 0.0022269 0.0002861 0.0000856 0.0000414 0.0009371 0.0000163 0.0000023 0.0000005 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0001517
C7 0.0001392 0.0001793 0.0012362 0.0053071 0.0209220 0.5041210 3.8752091 0.5023291 0.0214030 0.0049411 0.0005574 0.0002106 0.0085443 0.0001269 0.0000259 0.0000053 0.0000020 0.0000002 0.0000001 0.0000002 0.0000000 0.0000382
C8 0.0000070 0.0000112 0.0000847 0.0003949 0.0026042 0.0231004 0.5023291 3.8771019 0.4995467 0.0208826 0.0034860 0.0008865 0.0110541 0.0001498 0.0000326 0.0000065 0.0000040 0.0000010 0.0000003 0.0000008 0.0000001 0.0000042
C9 0.0000034 0.0000252 0.0000604 0.0009924 0.0066033 0.0022269 0.0214030 0.4995467 3.8729128 0.4873335 0.0376011 0.0027131 0.0031319 0.0004757 0.0000556 0.0000150 0.0000071 0.0000013 0.0000003 0.0000012 0.0000001 0.0000013
C10 0.0000014 0.0000225 0.0000751 0.0002545 0.0016292 0.0002861 0.0049411 0.0208826 0.4873335 3.5554762 0.4117043 0.0113133 0.0073648 0.0042055 0.0007556 0.0002085 0.0000183 0.0000027 0.0000002 0.0000007 0.0000001 0.0000005
O11 0.0000006 0.0000059 0.0000190 0.0000651 0.0004396 0.0000856 0.0005574 0.0034860 0.0376011 0.4117043 8.0173098 0.4202931 0.1441017 0.0411311 0.0051410 0.0009569 0.0001667 0.0000315 0.0000059 0.0000248 0.0000052 0.0000009
C12 0.0000002 0.0000012 0.0000025 0.0000096 0.0000372 0.0000414 0.0002106 0.0008865 0.0027131 0.0113133 0.4202931 2.8731448 0.6486115 0.4671408 0.0207093 0.0048396 0.0010291 0.0001531 0.0000166 0.0000411 0.0000057 0.0000002
O13 0.0000023 0.0000072 0.0000287 0.0000270 0.0001137 0.0009371 0.0085443 0.0110541 0.0031319 0.0073648 0.1441017 0.6486115 8.1359153 0.0508144 0.0303746 0.0033603 0.0008213 0.0001458 0.0000229 0.0000397 0.0000056 0.0000006
C14 0.0000001 0.0000004 0.0000013 0.0000016 0.0000122 0.0000163 0.0001269 0.0001498 0.0004757 0.0042055 0.0411311 0.4671408 0.0508144 3.9002288 0.4877592 0.0255325 0.0099803 0.0019494 0.0001763 0.0004685 0.0000713 0.0000001
C15 0.0000000 0.0000000 0.0000002 0.0000002 0.0000019 0.0000023 0.0000259 0.0000326 0.0000556 0.0007556 0.0051410 0.0207093 0.0303746 0.4877592 3.8590065 0.4921171 0.0229315 0.0092556 0.0011506 0.0001240 0.0000298 0.0000000
C16 0.0000000 0.0000000 0.0000001 0.0000000 0.0000005 0.0000005 0.0000053 0.0000065 0.0000150 0.0002085 0.0009569 0.0048396 0.0033603 0.0255325 0.4921171 3.8666440 0.4866206 0.0231389 0.0056006 0.0010117 0.0001832 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000020 0.0000040 0.0000071 0.0000183 0.0001667 0.0010291 0.0008213 0.0099803 0.0229315 0.4866206 3.8764482 0.4924225 0.0246162 0.0084168 0.0011563 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000010 0.0000013 0.0000027 0.0000315 0.0001531 0.0001458 0.0019494 0.0092556 0.0231389 0.4924225 3.8721445 0.4929484 0.0231789 0.0060192 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000003 0.0000002 0.0000059 0.0000166 0.0000229 0.0001763 0.0011506 0.0056006 0.0246162 0.4929484 3.8698208 0.4932857 0.0285331 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000008 0.0000012 0.0000007 0.0000248 0.0000411 0.0000397 0.0004685 0.0001240 0.0010117 0.0084168 0.0231789 0.4932857 3.8717508 0.4918890 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000052 0.0000057 0.0000056 0.0000713 0.0000298 0.0001832 0.0011563 0.0060192 0.0285331 0.4918890 3.9702047 0.0000000
