

C1 3.9739234 0.4759574 0.0479556 0.0231144 0.0110095 0.0050763 0.0008570 0.4738393
C2 0.4759574 3.4770363 0.4330865 0.4614744 0.0254885 0.0231178 0.0043492 0.0199566
O3 0.0479556 0.4330865 8.0497043 0.0410226 0.0075491 0.0074730 0.0699205 0.0124568
C4 0.0231144 0.4614744 0.0410226 3.7999970 0.4797102 0.4880592 0.0307616 0.0052293
C5 0.0110095 0.0254885 0.0075491 0.4797102 3.9537865 0.0304379 0.0097448 0.0013475
C6 0.0050763 0.0231178 0.0074730 0.4880592 0.0304379 3.9756979 0.5457488 0.0012489
S7 0.0008570 0.0043492 0.0699205 0.0307616 0.0097448 0.5457488 14.7426030 0.0002004
