

C1 3.9678164 0.4929535 0.0279617 0.0057996 0.0011857 0.0001702 0.0000182 0.0000022 0.0000014 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4764954
C2 0.4929535 3.8684333 0.4873063 0.0230570 0.0090107 0.0016812 0.0001580 0.0000109 0.0000061 0.0000023 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0198951
C3 0.0279617 0.4873063 3.8728572 0.4909450 0.0227317 0.0089016 0.0012061 0.0000758 0.0000137 0.0000048 0.0000035 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0110836
C4 0.0057996 0.0230570 0.4909450 3.8689248 0.4955434 0.0237944 0.0056775 0.0012711 0.0000727 0.0000089 0.0000069 0.0000012 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0011291
C5 0.0011857 0.0090107 0.0227317 0.4955434 3.8662127 0.4925887 0.0270724 0.0052505 0.0010257 0.0001172 0.0000466 0.0000173 0.0000014 0.0000008 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001605
C6 0.0001702 0.0016812 0.0089016 0.0237944 0.4925887 3.8692494 0.4841112 0.0227971 0.0077410 0.0013029 0.0003258 0.0000509 0.0000071 0.0000022 0.0000006 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000682
C7 0.0000182 0.0001580 0.0012061 0.0056775 0.0270724 0.4841112 3.8755560 0.4899115 0.0218491 0.0071218 0.0013830 0.0001161 0.0000520 0.0000171 0.0000016 0.0000006 0.0000001 0.0000000 0.0000002 0.0000001 0.0000000 0.0000117
C8 0.0000022 0.0000109 0.0000758 0.0012711 0.0052505 0.0227971 0.4899115 3.8725208 0.4944184 0.0219321 0.0079328 0.0009713 0.0005058 0.0001283 0.0000220 0.0000019 0.0000002 0.0000002 0.0000011 0.0000001 0.0000000 0.0000020
C9 0.0000014 0.0000061 0.0000137 0.0000727 0.0010257 0.0077410 0.0218491 0.4944184 3.8696116 0.4872511 0.0231890 0.0056767 0.0012488 0.0001491 0.0001261 0.0000174 0.0000011 0.0000009 0.0000046 0.0000003 0.0000000 0.0000008
C10 0.0000004 0.0000023 0.0000048 0.0000089 0.0001172 0.0013029 0.0071218 0.0219321 0.4872511 3.8683011 0.4934141 0.0234768 0.0109582 0.0012945 0.0004955 0.0000559 0.0000050 0.0000036 0.0000177 0.0000014 0.0000002 0.0000004
