

C1 3.9910647 0.4727344 0.0598011 0.0411704 0.0047190 0.0004913 0.0002074 0.0000159 0.0001138 0.0001048 0.0000101 0.0000197 0.0000124 0.0000088 0.4762575
C2 0.4727344 2.8923244 0.6675157 0.4539173 0.0116522 0.0041655 0.0006393 0.0000716 0.0002855 0.0002977 0.0000387 0.0000722 0.0000279 0.0000427 0.0195036
O3 0.0598011 0.6675157 8.1377589 0.1296835 0.0127367 0.0171839 0.0013427 0.0005884 0.0002513 0.0001702 0.0000254 0.0005713 0.0001139 0.0000866 0.0108359
O4 0.0411704 0.4539173 0.1296835 7.9026744 0.4047165 0.0414462 0.0073066 0.0007861 0.0025329 0.0022140 0.0002250 0.0003785 0.0003229 0.0002656 0.0070627
C5 0.0047190 0.0116522 0.0127367 0.4047165 3.6038521 0.4901598 0.0200984 0.0047701 0.0174924 0.0148969 0.0017687 0.0033328 0.0008189 0.0024548 0.0002995
C6 0.0004913 0.0041655 0.0171839 0.0414462 0.4901598 3.8840779 0.4892657 0.0240504 0.0047564 0.0040466 0.0003548 0.0195257 0.0050270 0.0084114 0.0001299
C7 0.0002074 0.0006393 0.0013427 0.0073066 0.0200984 0.4892657 3.7850586 0.4687997 0.0299825 0.0282450 0.0036403 0.4662140 0.0250153 0.0212454 0.0000342
C8 0.0000159 0.0000716 0.0005884 0.0007861 0.0047701 0.0240504 0.4687997 3.9036344 0.4993213 0.0346005 0.0060573 0.0268291 0.0106353 0.0053700 0.0000033
C9 0.0001138 0.0002855 0.0002513 0.0025329 0.0174924 0.0047564 0.0299825 0.4993213 3.9859959 0.8381774 0.0349566 0.0341616 0.0183196 0.0054329 0.0000069
C10 0.0001048 0.0002977 0.0001702 0.0022140 0.0148969 0.0040466 0.0282450 0.0346005 0.8381774 3.8942876 0.5092372 0.4830120 0.0304174 0.0226258 0.0000072
C11 0.0000101 0.0000387 0.0000254 0.0002250 0.0017687 0.0003548 0.0036403 0.0060573 0.0349566 0.5092372 3.9801438 0.0172381 0.0018124 0.0070427 0.0000010
C12 0.0000197 0.0000722 0.0005713 0.0003785 0.0033328 0.0195257 0.4662140 0.0268291 0.0341616 0.4830120 0.0172381 3.7567484 0.4626820 0.4883365 0.0000030
C13 0.0000124 0.0000279 0.0001139 0.0003229 0.0008189 0.0050270 0.0250153 0.0106353 0.0183196 0.0304174 0.0018124 0.4626820 3.9611215 0.0274365 0.0000027
C14 0.0000088 0.0000427 0.0000866 0.0002656 0.0024548 0.0084114 0.0212454 0.0053700 0.0054329 0.0226258 0.0070427 0.4883365 0.0274365 3.9821530 0.0000012
