

C1 3.9673082 0.5036338 0.0242272 0.0080649 0.0010340 0.0001140 0.0000230 0.0000052 0.0000011 0.0000001 0.0000001 0.0000000 0.0000001 0.4711784
C2 0.5036338 3.8705651 0.4886331 0.0238661 0.0058622 0.0011894 0.0001979 0.0000345 0.0000058 0.0000008 0.0000001 0.0000000 0.0000001 0.0191620
C3 0.0242272 0.4886331 3.8615559 0.4967336 0.0237595 0.0094891 0.0012609 0.0000808 0.0000222 0.0000038 0.0000007 0.0000001 0.0000002 0.0076637
C4 0.0080649 0.0238661 0.4967336 3.8764244 0.4916494 0.0237294 0.0057590 0.0011040 0.0002661 0.0000223 0.0000063 0.0000013 0.0000006 0.0071152
C5 0.0010340 0.0058622 0.0237595 0.4916494 3.8651120 0.4925675 0.0253635 0.0055856 0.0013057 0.0000617 0.0000337 0.0000097 0.0000032 0.0007454
C6 0.0001140 0.0011894 0.0094891 0.0237294 0.4925675 3.8762836 0.4821200 0.0286857 0.0060334 0.0009933 0.0001736 0.0000358 0.0000156 0.0002001
C7 0.0000230 0.0001979 0.0012609 0.0057590 0.0253635 0.4821200 3.8657656 0.4914495 0.0232329 0.0076516 0.0009519 0.0000631 0.0000609 0.0000266
C8 0.0000052 0.0000345 0.0000808 0.0011040 0.0055856 0.0286857 0.4914495 3.8603395 0.4935666 0.0230873 0.0056077 0.0013092 0.0005409 0.0000032
C9 0.0000011 0.0000058 0.0000222 0.0002661 0.0013057 0.0060334 0.0232329 0.4935666 3.8666358 0.4908035 0.0277135 0.0056253 0.0019756 0.0000007
C10 0.0000001 0.0000008 0.0000038 0.0000223 0.0000617 0.0009933 0.0076516 0.0230873 0.4908035 3.8772226 0.4852909 0.0254303 0.0112554 0.0000005
C11 0.0000001 0.0000001 0.0000007 0.0000063 0.0000337 0.0001736 0.0009519 0.0056077 0.0277135 0.4852909 3.8507597 0.4966665 0.0432079 0.0000001
C12 0.0000000 0.0000000 0.0000001 0.0000013 0.0000097 0.0000358 0.0000631 0.0013092 0.0056253 0.0254303 0.4966665 3.9842245 0.5441479 0.0000001
S13 0.0000001 0.0000001 0.0000002 0.0000006 0.0000032 0.0000156 0.0000609 0.0005409 0.0019756 0.0112554 0.0432079 0.5441479 14.8410108 0.0000002
