

C1 3.9677625 0.4986385 0.0240934 0.0071834 0.0012287 0.0001590 0.0000234 0.0000705 0.0000058 0.0000007 0.0000006 0.4796689
C2 0.4986385 3.8692901 0.4937728 0.0225816 0.0073433 0.0009058 0.0001845 0.0005149 0.0000511 0.0000049 0.0000027 0.0222434
C3 0.0240934 0.4937728 3.8644711 0.4918136 0.0236136 0.0073546 0.0008037 0.0014188 0.0001899 0.0000268 0.0000639 0.0035085
C4 0.0071834 0.0225816 0.4918136 3.8897234 0.4808327 0.0425938 0.0043954 0.0176581 0.0004156 0.0001531 0.0001824 0.0011590
C5 0.0012287 0.0073433 0.0236136 0.4808327 3.6156006 0.4057603 0.0119634 0.0136361 0.0042957 0.0003080 0.0004271 0.0001784
O6 0.0001590 0.0009058 0.0073546 0.0425938 0.4057603 7.8898646 0.4440666 0.1359922 0.0319589 0.0043437 0.0170409 0.0000212
C7 0.0000234 0.0001845 0.0008037 0.0043954 0.0119634 0.4440666 2.9344410 0.6664963 0.4675038 0.0272660 0.0064223 0.0000038
O8 0.0000705 0.0005149 0.0014188 0.0176581 0.0136361 0.1359922 0.6664963 8.1092373 0.0555356 0.0135284 0.0012796 0.0000166
C9 0.0000058 0.0000511 0.0001899 0.0004156 0.0042957 0.0319589 0.4675038 0.0555356 3.8846739 0.4849038 0.0292284 0.0000008
C10 0.0000007 0.0000049 0.0000268 0.0001531 0.0003080 0.0043437 0.0272660 0.0135284 0.4849038 3.8729098 0.4920579 0.0000002
C11 0.0000006 0.0000027 0.0000639 0.0001824 0.0004271 0.0170409 0.0064223 0.0012796 0.0292284 0.4920579 3.9754142 0.0000001
