

C1 3.9505452 0.4957108 0.0261868 0.0059458 0.0013268 0.0002049 0.0000326 0.0000044 0.0000016 0.0000321 0.0018666 0.0000865 0.0000247 0.0001293 0.4774949
C2 0.4957108 3.8617943 0.4918361 0.0253125 0.0104932 0.0012411 0.0001188 0.0000156 0.0000036 0.0002051 0.0091411 0.0005933 0.0001354 0.0007179 0.0214142
C3 0.0261868 0.4918361 3.8728543 0.4873369 0.0211640 0.0049265 0.0013588 0.0000958 0.0000355 0.0001692 0.0360447 0.0030432 0.0003300 0.0090965 0.0070897
C4 0.0059458 0.0253125 0.4873369 3.9235972 0.4845811 0.0280521 0.0070242 0.0006686 0.0002249 0.0016759 0.5107753 0.0164920 0.0047305 0.0105829 0.0006236
C5 0.0013268 0.0104932 0.0211640 0.4845811 3.8960119 0.4762115 0.0391069 0.0038497 0.0004837 0.0176372 0.0303397 0.0050114 0.0010822 0.0014393 0.0004656
C6 0.0002049 0.0012411 0.0049265 0.0280521 0.4762115 3.5929349 0.4094174 0.0119829 0.0043102 0.0133881 0.0253934 0.0020898 0.0002091 0.0015572 0.0001083
O7 0.0000326 0.0001188 0.0013588 0.0070242 0.0391069 0.4094174 7.9370237 0.4430737 0.0352479 0.1418177 0.0028003 0.0003092 0.0000287 0.0002772 0.0000213
C8 0.0000044 0.0000156 0.0000958 0.0006686 0.0038497 0.0119829 0.4430737 2.9234005 0.4804158 0.6648417 0.0005459 0.0000955 0.0000115 0.0000815 0.0000025
C9 0.0000016 0.0000036 0.0000355 0.0002249 0.0004837 0.0043102 0.0352479 0.4804158 3.9902720 0.0584761 0.0001457 0.0000153 0.0000018 0.0000192 0.0000008
O10 0.0000321 0.0002051 0.0001692 0.0016759 0.0176372 0.0133881 0.1418177 0.6648417 0.0584761 8.1328593 0.0008425 0.0001611 0.0000529 0.0000564 0.0000130
S11 0.0018666 0.0091411 0.0360447 0.5107753 0.0303397 0.0253934 0.0028003 0.0005459 0.0001457 0.0008425 14.5274960 0.5692892 0.0383953 0.1311027 0.0001268
C12 0.0000865 0.0005933 0.0030432 0.0164920 0.0050114 0.0020898 0.0003092 0.0000955 0.0000153 0.0001611 0.5692892 3.2887269 0.4851729 0.7053554 0.0000164
C13 0.0000247 0.0001354 0.0003300 0.0047305 0.0010822 0.0002091 0.0000287 0.0000115 0.0000018 0.0000529 0.0383953 0.4851729 3.9937657 0.0639233 0.0000037
O14 0.0001293 0.0007179 0.0090965 0.0105829 0.0014393 0.0015572 0.0002772 0.0000815 0.0000192 0.0000564 0.1311027 0.7053554 0.0639233 8.1188816 0.0000779
