

C1 3.9618699 0.5041113 0.0245495 0.0029471 0.0118394 0.0021852 0.0030870 0.0001324 0.0011372 0.0019564 0.0006570 0.0000544 0.0000484 0.0000042 0.0000005 0.0000006 0.0000008 0.0000008 0.0000000 0.0000000 0.0000000 0.0000000 0.4696993
C2 0.5041113 3.8570066 0.5018151 0.0232445 0.0030198 0.0003079 0.0011020 0.0000364 0.0001402 0.0001660 0.0000809 0.0000066 0.0000058 0.0000004 0.0000001 0.0000001 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0191139
C3 0.0245495 0.5018151 3.8855691 0.4899908 0.0331838 0.0031954 0.0186782 0.0004458 0.0001653 0.0000459 0.0000146 0.0000035 0.0000010 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0056570
C4 0.0029471 0.0232445 0.4899908 3.5808857 0.4093591 0.0120940 0.0182751 0.0034959 0.0001802 0.0004118 0.0000464 0.0000226 0.0000019 0.0000003 0.0000001 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0003357
O5 0.0118394 0.0030198 0.0331838 0.4093591 7.8883304 0.4423500 0.1378665 0.0284932 0.0036498 0.0132737 0.0011394 0.0004530 0.0000484 0.0000069 0.0000010 0.0000003 0.0000013 0.0000011 0.0000001 0.0000000 0.0000000 0.0000000 0.0044452
C6 0.0021852 0.0003079 0.0031954 0.0120940 0.4423500 2.9913492 0.6729902 0.4853319 0.0262323 0.0037918 0.0004038 0.0002044 0.0000290 0.0000045 0.0000013 0.0000001 0.0000005 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0037062
O7 0.0030870 0.0011020 0.0186782 0.0182751 0.1378665 0.6729902 8.0494757 0.0550504 0.0121174 0.0009193 0.0002647 0.0001103 0.0000186 0.0000051 0.0000018 0.0000003 0.0000016 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0068945
C8 0.0001324 0.0000364 0.0004458 0.0034959 0.0284932 0.4853319 0.0550504 3.8868373 0.4859581 0.0267592 0.0059645 0.0007906 0.0001067 0.0000422 0.0000129 0.0000021 0.0000024 0.0000012 0.0000001 0.0000000 0.0000000 0.0000000 0.0003694
C9 0.0011372 0.0001402 0.0001653 0.0001802 0.0036498 0.0262323 0.0121174 0.4859581 3.8730245 0.4960559 0.0234055 0.0070152 0.0013106 0.0003311 0.0000411 0.0000063 0.0000094 0.0000046 0.0000004 0.0000001 0.0000001 0.0000000 0.0028404
C10 0.0019564 0.0001660 0.0000459 0.0004118 0.0132737 0.0037918 0.0009193 0.0267592 0.4960559 3.8726919 0.4906997 0.0219082 0.0072098 0.0013336 0.0001034 0.0000440 0.0000655 0.0000293 0.0000016 0.0000002 0.0000003 0.0000001 0.0004707
