

C1 3.9792457 0.4994473 0.0270348 0.0103772 0.0014744 0.0001109 0.0002174 0.0000186 0.0000042 0.4688377
C2 0.4994473 3.8716567 0.4873041 0.0277275 0.0103562 0.0014943 0.0019443 0.0001391 0.0000739 0.0190721
C3 0.0270348 0.4873041 3.8764764 0.5062441 0.0334352 0.0060810 0.0037680 0.0007593 0.0001115 0.0093989
C4 0.0103772 0.0277275 0.5062441 3.9567821 0.8527989 0.0443127 0.0554585 0.0045516 0.0013473 0.0086435
C5 0.0014744 0.0103562 0.0334352 0.8527989 3.9593102 0.5267927 0.0641597 0.0248235 0.0030221 0.0007852
C6 0.0001109 0.0014943 0.0060810 0.0443127 0.5267927 3.2780261 0.6989314 0.4792751 0.0272761 0.0000704
O7 0.0002174 0.0019443 0.0037680 0.0554585 0.0641597 0.6989314 8.1024895 0.0630952 0.0165462 0.0001583
C8 0.0000186 0.0001391 0.0007593 0.0045516 0.0248235 0.4792751 0.0630952 3.9051197 0.4986642 0.0000142
C9 0.0000042 0.0000739 0.0001115 0.0013473 0.0030221 0.0272761 0.0165462 0.4986642 3.9580787 0.0000023
