

C1 3.9462486 0.4839553 0.0267680 0.0263599 0.0058843 0.0297815 0.0008394 0.0000982 0.0000152 0.0000020 0.0000007 0.0000056 0.0000165 0.0000487 0.0000080 0.0000043 0.0000013 0.4722921
C2 0.4839553 3.7963450 0.4920171 0.4778006 0.0213703 0.0229650 0.0048756 0.0007507 0.0001043 0.0000337 0.0000026 0.0000226 0.0000874 0.0000222 0.0000124 0.0000058 0.0000052 0.0206668
C3 0.0267680 0.4920171 3.9651150 0.0270831 0.0048213 0.0028392 0.0008978 0.0001964 0.0000306 0.0000099 0.0000008 0.0000062 0.0000287 0.0000040 0.0000038 0.0000007 0.0000017 0.0136066
C4 0.0263599 0.4778006 0.0270831 3.9015249 0.4791674 0.0443727 0.0338464 0.0037079 0.0005292 0.0001443 0.0000194 0.0001625 0.0004992 0.0001166 0.0000374 0.0000191 0.0000141 0.0018699
C5 0.0058843 0.0213703 0.0048213 0.4791674 2.9820192 0.6719808 0.4463275 0.0115957 0.0045423 0.0007258 0.0000524 0.0004941 0.0040913 0.0010702 0.0003301 0.0002913 0.0001671 0.0005771
O6 0.0297815 0.0229650 0.0028392 0.0443727 0.6719808 8.0078591 0.1332130 0.0235198 0.0029851 0.0003630 0.0001180 0.0007585 0.0024946 0.0011380 0.0005973 0.0004487 0.0001439 0.0038523
O7 0.0008394 0.0048756 0.0008978 0.0338464 0.4463275 0.1332130 7.8587929 0.4005396 0.0384062 0.0044724 0.0009390 0.0045186 0.0311952 0.0172724 0.0019059 0.0094074 0.0005947 0.0002121
C8 0.0000982 0.0007507 0.0001964 0.0037079 0.0115957 0.0235198 0.4005396 3.5766589 0.4597960 0.0241139 0.0077490 0.0252283 0.4551649 0.0198072 0.0243830 0.0055095 0.0042618 0.0000323
C9 0.0000152 0.0001043 0.0000306 0.0005292 0.0045423 0.0029851 0.0384062 0.4597960 3.8972294 0.4825921 0.0258775 0.0025624 0.0187729 0.0032265 0.0267249 0.0126829 0.0045613 0.0000030
C10 0.0000020 0.0000337 0.0000099 0.0001443 0.0007258 0.0003630 0.0044724 0.0241139 0.4825921 3.8255991 0.4784087 0.0208919 0.0271504 0.0042675 0.4506498 0.0216783 0.0242517 0.0000003
C11 0.0000007 0.0000026 0.0000008 0.0000194 0.0000524 0.0001180 0.0009390 0.0077490 0.0258775 0.4784087 3.8943799 0.4799585 0.0237208 0.0049518 0.0240488 0.0045068 0.0107466 0.0000003
C12 0.0000056 0.0000226 0.0000062 0.0001625 0.0004941 0.0007585 0.0045186 0.0252283 0.0025624 0.0208919 0.4799585 3.9027211 0.4701589 0.0233302 0.0266346 0.0044547 0.0149798 0.0000032
C13 0.0000165 0.0000874 0.0000287 0.0004992 0.0040913 0.0024946 0.0311952 0.4551649 0.0187729 0.0271504 0.0237208 0.4701589 3.7628760 0.4994723 0.4444694 0.0200058 0.0197099 0.0000043
C14 0.0000487 0.0000222 0.0000040 0.0001166 0.0010702 0.0011380 0.0172724 0.0198072 0.0032265 0.0042675 0.0049518 0.0233302 0.4994723 3.9463780 0.0202017 0.0072107 0.0050219 0.0000036
C15 0.0000080 0.0000124 0.0000038 0.0000374 0.0003301 0.0005973 0.0019059 0.0243830 0.0267249 0.4506498 0.0240488 0.0266346 0.4444694 0.0202017 3.7645523 0.4895241 0.4861080 0.0000015
C16 0.0000043 0.0000058 0.0000007 0.0000191 0.0002913 0.0004487 0.0094074 0.0055095 0.0126829 0.0216783 0.0045068 0.0044547 0.0200058 0.0072107 0.4895241 3.9668720 0.0265816 0.0000019
C17 0.0000013 0.0000052 0.0000017 0.0000141 0.0001671 0.0001439 0.0005947 0.0042618 0.0045613 0.0242517 0.0107466 0.0149798 0.0197099 0.0050219 0.4861080 0.0265816 3.9543194 0.0000003
