

C1 4.0502907 0.8761156 0.0372623 0.0065719 0.0008815 0.0114031 0.0341603 0.0117652 0.0017052 0.0068025 0.0008479 0.0002045 0.0001163 0.0003947 0.0002313 0.4846830
C2 0.8761156 3.8925825 0.5020297 0.0209551 0.0064577 0.0274228 0.4946184 0.0217172 0.0044708 0.0134200 0.0035695 0.0003492 0.0001071 0.0005305 0.0003459 0.0308828
C3 0.0372623 0.5020297 3.8899070 0.4914091 0.0200788 0.0046287 0.0177193 0.0017298 0.0003252 0.0021621 0.0092906 0.0009360 0.0003601 0.0045977 0.0008088 0.0075833
C4 0.0065719 0.0209551 0.4914091 3.8650892 0.4729209 0.0248311 0.0038921 0.0016336 0.0003456 0.0004160 0.0239713 0.0028814 0.0023630 0.0230310 0.0035851 0.0007582
C5 0.0008815 0.0064577 0.0200788 0.4729209 3.7794104 0.4735660 0.0254894 0.0201033 0.0013894 0.0034620 0.4557000 0.0212423 0.0237631 0.4744521 0.0211522 0.0002156
C6 0.0114031 0.0274228 0.0046287 0.0248311 0.4735660 3.8979447 0.4671328 0.0246618 0.0074618 0.0046445 0.0228067 0.0015561 0.0031689 0.0192177 0.0188964 0.0011727
C7 0.0341603 0.4946184 0.0177193 0.0038921 0.0254894 0.4671328 3.8246383 0.4505923 0.0261417 0.0235260 0.0236054 0.0036697 0.0010029 0.0041536 0.0018079 0.0064800
C8 0.0117652 0.0217172 0.0017298 0.0016336 0.0201033 0.0246618 0.4505923 3.7536212 0.4819225 0.4835174 0.4727038 0.0201016 0.0045398 0.0022086 0.0003069 0.0010020
C9 0.0017052 0.0044708 0.0003252 0.0003456 0.0013894 0.0074618 0.0261417 0.4819225 3.9440810 0.0286919 0.0199491 0.0150322 0.0013180 0.0002783 0.0009282 0.0002189
C10 0.0068025 0.0134200 0.0021621 0.0004160 0.0034620 0.0046445 0.0235260 0.4835174 0.0286919 3.9479490 0.0248340 0.0019338 0.0004514 0.0004419 0.0001157 0.0002249
C11 0.0008479 0.0035695 0.0092906 0.0239713 0.4557000 0.0228067 0.0236054 0.4727038 0.0199491 0.0248340 3.8330821 0.4838065 0.0280279 0.0217397 0.0015636 0.0000712
C12 0.0002045 0.0003492 0.0009360 0.0028814 0.0212423 0.0015561 0.0036697 0.0201016 0.0150322 0.0019338 0.4838065 3.8820448 0.4820015 0.0251425 0.0055226 0.0000185
C13 0.0001163 0.0001071 0.0003601 0.0023630 0.0237631 0.0031689 0.0010029 0.0045398 0.0013180 0.0004514 0.0280279 0.4820015 3.8859692 0.4797771 0.0274714 0.0000123
C14 0.0003947 0.0005305 0.0045977 0.0230310 0.4744521 0.0192177 0.0041536 0.0022086 0.0002783 0.0004419 0.0217397 0.0251425 0.4797771 3.8093201 0.4872558 0.0000719
C15 0.0002313 0.0003459 0.0008088 0.0035851 0.0211522 0.0188964 0.0018079 0.0003069 0.0009282 0.0001157 0.0015636 0.0055226 0.0274714 0.4872558 3.9552284 0.0000423
