

C1 4.0123161 0.4903384 0.0647812 0.0279402 0.0052020 0.0009723 0.0003620 0.0000675 0.0003819 0.0002648 0.4690376
C2 0.4903384 3.2540748 0.6996734 0.5299033 0.0402273 0.0079725 0.0046132 0.0008308 0.0043844 0.0016087 0.0248834
O3 0.0647812 0.6996734 8.1027980 0.0624219 0.0471534 0.0039979 0.0074248 0.0011858 0.0066339 0.0017355 0.0144988
C4 0.0279402 0.5299033 0.0624219 3.9412068 0.8215442 0.0347266 0.0287949 0.0039286 0.0193369 0.0101719 0.0028057
C5 0.0052020 0.0402273 0.0471534 0.8215442 3.9449026 0.5521141 0.0282378 0.0064898 0.0117646 0.0359377 0.0013206
C6 0.0009723 0.0079725 0.0039979 0.0347266 0.5521141 3.5451486 0.6746970 0.0421224 0.0732094 0.4756820 0.0002499
C7 0.0003620 0.0046132 0.0074248 0.0287949 0.0282378 0.6746970 3.9780739 0.6691954 0.0419959 0.0852607 0.0002863
C8 0.0000675 0.0008308 0.0011858 0.0039286 0.0064898 0.0421224 0.6691954 3.9780608 0.7154042 0.0847589 0.0000602
C9 0.0003819 0.0043844 0.0066339 0.0193369 0.0117646 0.0732094 0.0419959 0.7154042 3.6437913 0.4904506 0.0003210
O10 0.0002648 0.0016087 0.0017355 0.0101719 0.0359377 0.4756820 0.0852607 0.0847589 0.4904506 7.9120277 0.0000755
