

C1 4.0590079 0.9112554 0.0350656 0.0172836 0.0024391 0.0007278 0.0003373 0.0000252 0.0000187 0.0000012 0.4881961
C2 0.9112554 3.9481435 0.5139249 0.0240062 0.0051136 0.0010729 0.0002143 0.0000258 0.0000214 0.0000012 0.0330388
C3 0.0350656 0.5139249 3.8898674 0.4882018 0.0248564 0.0098882 0.0017589 0.0000942 0.0001405 0.0000050 0.0069064
C4 0.0172836 0.0240062 0.4882018 3.8749091 0.4845096 0.0275727 0.0128490 0.0009578 0.0001867 0.0000204 0.0014762
C5 0.0024391 0.0051136 0.0248564 0.4845096 3.8697250 0.5157238 0.0373307 0.0054720 0.0018888 0.0001883 0.0003220
C6 0.0007278 0.0010729 0.0098882 0.0275727 0.5157238 3.9495700 0.8785235 0.0307433 0.0248101 0.0013128 0.0001030
C7 0.0003373 0.0002143 0.0017589 0.0128490 0.0373307 0.8785235 4.0007582 0.4974585 0.0431664 0.0049423 0.0000692
C8 0.0000252 0.0000258 0.0000942 0.0009578 0.0054720 0.0307433 0.4974585 3.5380252 0.4384247 0.0183015 0.0000040
O9 0.0000187 0.0000214 0.0001405 0.0001867 0.0018888 0.0248101 0.0431664 0.4384247 7.9137321 0.4483459 0.0000026
C10 0.0000012 0.0000012 0.0000050 0.0000204 0.0001883 0.0013128 0.0049423 0.0183015 0.4483459 3.6084275 0.0000003
