

C1 3.9577543 0.4934622 0.0286074 0.0057095 0.0012859 0.0002289 0.0000349 0.0000072 0.0000011 0.0000006 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4751955
C2 0.4934622 3.8759726 0.4894313 0.0222867 0.0095534 0.0012250 0.0000659 0.0000434 0.0000059 0.0000023 0.0000005 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0212784
C3 0.0286074 0.4894313 3.8628061 0.4955566 0.0247971 0.0054939 0.0013066 0.0000668 0.0000271 0.0000218 0.0000031 0.0000016 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0092402
C4 0.0057095 0.0222867 0.4955566 3.8670556 0.4857872 0.0287723 0.0054496 0.0011345 0.0001527 0.0001110 0.0000336 0.0000045 0.0000025 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0009478
C5 0.0012859 0.0095534 0.0247971 0.4857872 3.8749997 0.4872747 0.0226180 0.0084067 0.0009152 0.0004609 0.0001164 0.0000157 0.0000047 0.0000020 0.0000004 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001014
C6 0.0002289 0.0012250 0.0054939 0.0287723 0.4872747 3.8603239 0.4972958 0.0240817 0.0054490 0.0009331 0.0001049 0.0001112 0.0000312 0.0000044 0.0000025 0.0000002 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000242
C7 0.0000349 0.0000659 0.0013066 0.0054496 0.0226180 0.4972958 3.8679560 0.4932435 0.0231707 0.0084715 0.0009797 0.0004500 0.0001167 0.0000165 0.0000050 0.0000005 0.0000005 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000076
C8 0.0000072 0.0000434 0.0000668 0.0011345 0.0084067 0.0240817 0.4932435 3.8682809 0.4902566 0.0231293 0.0056865 0.0009785 0.0001073 0.0001223 0.0000336 0.0000013 0.0000033 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000009
C9 0.0000011 0.0000059 0.0000271 0.0001527 0.0009152 0.0054490 0.0231707 0.4902566 3.8607465 0.4945673 0.0240017 0.0088946 0.0010275 0.0004689 0.0001164 0.0000063 0.0000081 0.0000035 0.0000004 0.0000001 0.0000000 0.0000000 0.0000002
C10 0.0000006 0.0000023 0.0000218 0.0001110 0.0004609 0.0009331 0.0084715 0.0231293 0.4945673 3.8655908 0.4880662 0.0229544 0.0057688 0.0010398 0.0001509 0.0000180 0.0001112 0.0000074 0.0000003 0.0000004 0.0000000 0.0000000 0.0000002
C11 0.0000001 0.0000005 0.0000031 0.0000336 0.0001164 0.0001049 0.0009797 0.0056865 0.0240017 0.4880662 3.8705295 0.4960221 0.0245929 0.0091987 0.0011576 0.0000822 0.0008017 0.0000443 0.0000033 0.0000011 0.0000003 0.0000001 0.0000001
C12 0.0000001 0.0000002 0.0000016 0.0000045 0.0000157 0.0001112 0.0004500 0.0009785 0.0088946 0.0229544 0.4960221 3.8677616 0.4890452 0.0226802 0.0055581 0.0006625 0.0012598 0.0001846 0.0000179 0.0000075 0.0000016 0.0000003 0.0000000
C13 0.0000000 0.0000000 0.0000006 0.0000025 0.0000047 0.0000312 0.0001167 0.0001073 0.0010275 0.0057688 0.0245929 0.4890452 3.8799268 0.4916684 0.0244838 0.0042877 0.0172523 0.0007591 0.0000431 0.0000641 0.0000075 0.0000014 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000005 0.0000020 0.0000044 0.0000165 0.0001223 0.0004689 0.0010398 0.0091987 0.0226802 0.4916684 3.8605066 0.4947198 0.0212554 0.0175665 0.0049584 0.0008417 0.0000622 0.0000298 0.0000089 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000025 0.0000050 0.0000336 0.0001164 0.0001509 0.0011576 0.0055581 0.0244838 0.4947198 3.8993795 0.4771055 0.0457963 0.0357331 0.0039741 0.0004689 0.0002163 0.0000368 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000013 0.0000063 0.0000180 0.0000822 0.0006625 0.0042877 0.0212554 0.4771055 2.9591439 0.6624997 0.4400260 0.0123006 0.0039663 0.0008040 0.0001049 0.0000000
O17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000033 0.0000081 0.0001112 0.0008017 0.0012598 0.0172523 0.0175665 0.0457963 0.6624997 8.0699112 0.1375062 0.0135108 0.0176876 0.0015123 0.0002121 0.0000000
O18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000003 0.0000008 0.0000035 0.0000074 0.0000443 0.0001846 0.0007591 0.0049584 0.0357331 0.4400260 0.1375062 7.9137856 0.4080741 0.0417984 0.0076215 0.0013338 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000003 0.0000033 0.0000179 0.0000431 0.0008417 0.0039741 0.0123006 0.0135108 0.4080741 3.5973265 0.4835116 0.0252565 0.0056925 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000011 0.0000075 0.0000641 0.0000622 0.0004689 0.0039663 0.0176876 0.0417984 0.4835116 3.8707939 0.4876787 0.0290112 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000016 0.0000075 0.0000298 0.0002163 0.0008040 0.0015123 0.0076215 0.0252565 0.4876787 3.8736582 0.4990861 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000014 0.0000089 0.0000368 0.0001049 0.0002121 0.0013338 0.0056925 0.0290112 0.4990861 3.9617908 0.0000000
