

C1 4.0206565 0.4951523 0.0638473 0.0209278 0.0162706 0.4675738
C2 0.4951523 3.2860141 0.7277508 0.4707195 0.0610042 0.0205202
O3 0.0638473 0.7277508 8.0384862 0.0742982 0.0502984 0.0104119
C4 0.0209278 0.4707195 0.0742982 3.3470445 0.7652011 0.0023689
O5 0.0162706 0.0610042 0.0502984 0.7652011 8.0045751 0.0180323
