

C1 3.9888581 0.4858956 0.0561789 0.0354021 0.0044448 0.0005376 0.0001188 0.0000264 0.0001092 0.0000211 0.0000047 0.0000008 0.0000020 0.0000002 0.0000006 0.0000004 0.0000059 0.0000266 0.0000995 0.0000267 0.0005145 0.4681241
C2 0.4858956 2.9539601 0.6741956 0.4571482 0.0112810 0.0041345 0.0005829 0.0001589 0.0004714 0.0001262 0.0000185 0.0000028 0.0000098 0.0000006 0.0000026 0.0000008 0.0000213 0.0001201 0.0003794 0.0000762 0.0036905 0.0261622
O3 0.0561789 0.6741956 8.0942021 0.1354186 0.0239322 0.0029901 0.0003914 0.0000918 0.0004000 0.0000913 0.0000174 0.0000055 0.0000231 0.0000012 0.0000026 0.0000020 0.0000384 0.0001742 0.0009345 0.0009533 0.0022677 0.0124524
O4 0.0354021 0.4571482 0.1354186 7.8585476 0.3950062 0.0418175 0.0042559 0.0006712 0.0037401 0.0005091 0.0001295 0.0001111 0.0008047 0.0000391 0.0000354 0.0000106 0.0001453 0.0005412 0.0028840 0.0014389 0.0365410 0.0044932
C5 0.0044448 0.0112810 0.0239322 0.3950062 3.6148452 0.4712989 0.0227747 0.0041901 0.0237921 0.0035681 0.0003350 0.0000506 0.0001520 0.0000073 0.0000221 0.0000031 0.0008928 0.0043594 0.0213012 0.0122305 0.4712668 0.0002770
C6 0.0005376 0.0041345 0.0029901 0.0418175 0.4712989 3.9001626 0.5009979 0.0220905 0.0379724 0.0053144 0.0006561 0.0002244 0.0008995 0.0000412 0.0000555 0.0000130 0.0006375 0.0006173 0.0028911 0.0012564 0.0230323 0.0002212
C7 0.0001188 0.0005829 0.0003914 0.0042559 0.0227747 0.5009979 3.8882389 0.5143865 0.8240395 0.0281338 0.0091728 0.0023262 0.0105969 0.0003902 0.0004215 0.0001892 0.0042156 0.0006602 0.0094338 0.0029940 0.0342266 0.0000390
C8 0.0000264 0.0001589 0.0000918 0.0006712 0.0041901 0.0220905 0.5143865 3.9651822 0.0286308 0.0047479 0.0031413 0.0022368 0.0031417 0.0001126 0.0001158 0.0000426 0.0004238 0.0000829 0.0007866 0.0001157 0.0053936 0.0000104
C9 0.0001092 0.0004714 0.0004000 0.0037401 0.0237921 0.0379724 0.8240395 0.0286308 3.8937823 0.5032117 0.0224471 0.0050787 0.0129179 0.0003914 0.0007302 0.0002299 0.0194686 0.0062177 0.0221333 0.0062889 0.4887859 0.0000191
C10 0.0000211 0.0001262 0.0000913 0.0005091 0.0035681 0.0053144 0.0281338 0.0047479 0.5032117 3.8289150 0.5057989 0.0285121 0.0041192 0.0058218 0.0030873 0.0011171 0.4758974 0.0202572 0.0044498 0.0004719 0.0198517 0.0000046
