

C1 3.9676793 0.4924421 0.0316880 0.0079569 0.0015347 0.0029849 0.0001794 0.0002106 0.0009928 0.0111586 0.4739370
C2 0.4924421 3.8862617 0.4900319 0.0249847 0.0066244 0.0025631 0.0003717 0.0001639 0.0048676 0.0417591 0.0221278
C3 0.0316880 0.4900319 3.5136147 0.6367168 0.0557418 0.0425279 0.0025124 0.0026683 0.0241789 0.6310533 0.0030911
C4 0.0079569 0.0249847 0.6367168 3.5373246 0.6572777 0.0242866 0.0046800 0.0009526 0.0494280 0.0556851 0.0005057
N5 0.0015347 0.0066244 0.0557418 0.6572777 6.5399305 0.6336758 0.0392100 0.0098474 0.0588340 0.0619699 0.0003002
C6 0.0029849 0.0025631 0.0425279 0.0242866 0.6336758 3.5099434 0.4897808 0.0303872 0.6336989 0.0524731 0.0002147
C7 0.0001794 0.0003717 0.0025124 0.0046800 0.0392100 0.4897808 3.8785958 0.4973523 0.0257954 0.0062895 0.0000263
C8 0.0002106 0.0001639 0.0026683 0.0009526 0.0098474 0.0303872 0.4973523 3.9563773 0.0074834 0.0012964 0.0000133
C9 0.0009928 0.0048676 0.0241789 0.0494280 0.0588340 0.6336989 0.0257954 0.0074834 3.5585802 0.6629430 0.0003622
N10 0.0111586 0.0417591 0.6310533 0.0556851 0.0619699 0.0524731 0.0062895 0.0012964 0.6629430 6.5091504 0.0062594
