

O1 8.1426986 0.4419094 0.0434886 0.0240475 0.0009111 0.0002202 0.0000100 0.0000092 0.0000067 0.0000690 0.0000104 0.0000726 0.0003778 0.0000029 0.0000171 0.0000055 0.0000043 0.0003982 0.0001492 0.0007147 0.0004433 0.0057563 0.0049297 0.3532527
C2 0.4419094 3.5195289 0.4453811 0.0405536 0.0048543 0.0009813 0.0000751 0.0000247 0.0000117 0.0000364 0.0000011 0.0000021 0.0000142 0.0000080 0.0000041 0.0000301 0.0000082 0.0003348 0.0003234 0.0019267 0.0006971 0.0190011 0.0332083 0.0086932
C3 0.0434886 0.4453811 3.5018785 0.4212482 0.0122562 0.0061767 0.0004353 0.0001094 0.0000420 0.0001832 0.0000051 0.0000063 0.0000288 0.0000242 0.0000073 0.0001084 0.0000311 0.0028848 0.0014704 0.0189256 0.0059175 0.4490260 0.0337041 0.0016360
O4 0.0240475 0.0405536 0.4212482 7.8943297 0.4093946 0.0765827 0.0030819 0.0016866 0.0004630 0.0043110 0.0001215 0.0002415 0.0002731 0.0001176 0.0001200 0.0005344 0.0001515 0.0365708 0.0050094 0.0254701 0.0029478 0.0367849 0.0055706 0.0007702
C5 0.0009111 0.0048543 0.0122562 0.4093946 3.1756665 0.4015027 0.0103307 0.0062925 0.0011341 0.0093446 0.0004069 0.0000408 0.0000251 0.0005190 0.0000984 0.0043873 0.0008859 0.4314224 0.0399991 0.0168073 0.0059769 0.0039838 0.0005393 0.0000303
O6 0.0002202 0.0009813 0.0061767 0.0765827 0.4015027 7.8806692 0.3976854 0.0418470 0.0203297 0.0745157 0.0034154 0.0005344 0.0001589 0.0029534 0.0018581 0.0415835 0.0048959 0.0433894 0.0057839 0.0034041 0.0009641 0.0007392 0.0002074 0.0000291
C7 0.0000100 0.0000751 0.0004353 0.0030819 0.0103307 0.3976854 3.1087236 0.4342144 0.0347648 0.4007361 0.0122054 0.0029044 0.0006374 0.0192439 0.0028397 0.4230744 0.0357859 0.0018977 0.0006794 0.0001750 0.0000626 0.0000414 0.0000082 0.0000013
C8 0.0000092 0.0000247 0.0001094 0.0016866 0.0062925 0.0418470 0.4342144 3.5488614 0.4437001 0.0403228 0.0022035 0.0008617 0.0000890 0.0014790 0.0004253 0.0170040 0.0254259 0.0015888 0.0040623 0.0001407 0.0000728 0.0000347 0.0000140 0.0000015
O9 0.0000067 0.0000117 0.0000420 0.0004630 0.0011341 0.0203297 0.0347648 0.4437001 8.0379626 0.0082829 0.0005300 0.0002632 0.0000552 0.0013765 0.0002763 0.0110156 0.0637721 0.0050712 0.0023747 0.0004833 0.0000807 0.0002198 0.0001170 0.0000013
O10 0.0000690 0.0000364 0.0001832 0.0043110 0.0093446 0.0745157 0.4007361 0.0403228 0.0082829 7.9500856 0.4199946 0.0385245 0.0148496 0.0392879 0.0041874 0.0368015 0.0046410 0.0013085 0.0002988 0.0001588 0.0000959 0.0000629 0.0000218 0.0000053
C11 0.0000104 0.0000011 0.0000051 0.0001215 0.0004069 0.0034154 0.0122054 0.0022035 0.0005300 0.4199946 3.4787700 0.4524092 0.0376066 0.4485113 0.0357029 0.0211604 0.0042260 0.0000638 0.0000279 0.0000068 0.0000065 0.0000015 0.0000008 0.0000031
C12 0.0000726 0.0000021 0.0000063 0.0002415 0.0000408 0.0005344 0.0029044 0.0008617 0.0002632 0.0385245 0.4524092 3.5190743 0.4496575 0.0193888 0.0341130 0.0020799 0.0005409 0.0000098 0.0000038 0.0000015 0.0000014 0.0000029 0.0000015 0.0000212
O13 0.0003778 0.0000142 0.0000288 0.0002731 0.0000251 0.0001589 0.0006374 0.0000890 0.0000552 0.0148496 0.0376066 0.4496575 8.1285616 0.0053727 0.0055050 0.0008723 0.0002152 0.0000064 0.0000047 0.0000027 0.0000026 0.0000059 0.0000054 0.0000101
C14 0.0000029 0.0000080 0.0000242 0.0001176 0.0005190 0.0029534 0.0192439 0.0014790 0.0013765 0.0392879 0.4485113 0.0193888 0.0053727 3.4971131 0.4359712 0.4513114 0.0496776 0.0000539 0.0000210 0.0000071 0.0000042 0.0000016 0.0000005 0.0000008
O15 0.0000171 0.0000041 0.0000073 0.0001200 0.0000984 0.0018581 0.0028397 0.0004253 0.0002763 0.0041874 0.0357029 0.0341130 0.0055050 0.4359712 8.0752742 0.0428267 0.0083186 0.0000321 0.0000169 0.0000060 0.0000058 0.0000021 0.0000020 0.0000061
C16 0.0000055 0.0000301 0.0001084 0.0005344 0.0043873 0.0415835 0.4230744 0.0170040 0.0110156 0.0368015 0.0211604 0.0020799 0.0008723 0.4513114 0.0428267 3.5085942 0.4302872 0.0004096 0.0002100 0.0000652 0.0000276 0.0000097 0.0000019 0.0000006
O17 0.0000043 0.0000082 0.0000311 0.0001515 0.0008859 0.0048959 0.0357859 0.0254259 0.0637721 0.0046410 0.0042260 0.0005409 0.0002152 0.0496776 0.0083186 0.4302872 8.0258367 0.0001981 0.0001803 0.0000245 0.0000124 0.0000079 0.0000037 0.0000006
C18 0.0003982 0.0003348 0.0028848 0.0365708 0.4314224 0.0433894 0.0018977 0.0015888 0.0050712 0.0013085 0.0000638 0.0000098 0.0000064 0.0000539 0.0000321 0.0004096 0.0001981 3.5343027 0.4280694 0.4441110 0.0434651 0.0206986 0.0063656 0.0000085
O19 0.0001492 0.0003234 0.0014704 0.0050094 0.0399991 0.0057839 0.0006794 0.0040623 0.0023747 0.0002988 0.0000279 0.0000038 0.0000047 0.0000210 0.0000169 0.0002100 0.0001803 0.4280694 8.0721790 0.0402252 0.0303852 0.0182883 0.0032585 0.0000075
C20 0.0007147 0.0019267 0.0189256 0.0254701 0.0168073 0.0034041 0.0001750 0.0001407 0.0004833 0.0001588 0.0000068 0.0000015 0.0000027 0.0000071 0.0000060 0.0000652 0.0000245 0.4441110 0.0402252 3.5033568 0.4293759 0.4407953 0.0412339 0.0000627
O21 0.0004433 0.0006971 0.0059175 0.0029478 0.0059769 0.0009641 0.0000626 0.0000728 0.0000807 0.0000959 0.0000065 0.0000014 0.0000026 0.0000042 0.0000058 0.0000276 0.0000124 0.0434651 0.0303852 0.4293759 8.1608144 0.0432360 0.0274328 0.0000571
C22 0.0057563 0.0190011 0.4490260 0.0367849 0.0039838 0.0007392 0.0000414 0.0000347 0.0002198 0.0000629 0.0000015 0.0000029 0.0000059 0.0000016 0.0000021 0.0000097 0.0000079 0.0206986 0.0182883 0.4407953 0.0432360 3.4910448 0.4337214 0.0004103
O23 0.0049297 0.0332083 0.0337041 0.0055706 0.0005393 0.0002074 0.0000082 0.0000140 0.0001170 0.0000218 0.0000008 0.0000015 0.0000054 0.0000005 0.0000020 0.0000019 0.0000037 0.0063656 0.0032585 0.0412339 0.0274328 0.4337214 8.1243444 0.0002791
