

C1 3.9542548 0.5000514 0.0274841 0.0060773 0.0013202 0.0000806 0.0000342 0.0000344 0.0000039 0.0000020 0.0000002 0.4824414
C2 0.5000514 3.8650117 0.4901352 0.0268216 0.0054719 0.0011047 0.0001835 0.0002370 0.0000208 0.0000104 0.0000007 0.0206696
C3 0.0274841 0.4901352 3.8638918 0.4864377 0.0234037 0.0089038 0.0009687 0.0007320 0.0000971 0.0000315 0.0000036 0.0063733
C4 0.0060773 0.0268216 0.4864377 3.8692871 0.4905440 0.0236617 0.0055780 0.0028596 0.0007764 0.0002457 0.0000147 0.0014778
C5 0.0013202 0.0054719 0.0234037 0.4905440 3.8818784 0.4825093 0.0302818 0.0164073 0.0048420 0.0010147 0.0001008 0.0003176
C6 0.0000806 0.0011047 0.0089038 0.0236617 0.4825093 3.9224730 0.4757423 0.0639551 0.0270298 0.0069178 0.0006416 0.0000260
C7 0.0000342 0.0001835 0.0009687 0.0055780 0.0302818 0.4757423 3.1875342 0.7095795 0.4780597 0.0263200 0.0035235 0.0000062
O8 0.0000344 0.0002370 0.0007320 0.0028596 0.0164073 0.0639551 0.7095795 8.1457232 0.0663291 0.0412688 0.0021479 0.0000116
C9 0.0000039 0.0000208 0.0000971 0.0007764 0.0048420 0.0270298 0.4780597 0.0663291 4.0503359 0.5548750 0.0222054 0.0000008
S10 0.0000020 0.0000104 0.0000315 0.0002457 0.0010147 0.0069178 0.0263200 0.0412688 0.5548750 14.6243054 0.5462640 0.0000012
C11 0.0000002 0.0000007 0.0000036 0.0000147 0.0001008 0.0006416 0.0035235 0.0021479 0.0222054 0.5462640 4.0792856 0.0000002
