

C1 3.9656164 0.5007613 0.0240852 0.0089973 0.0009068 0.0000992 0.0002044 0.0023113 0.0002584 0.0003488 0.0000509 0.0000081 0.0000019 0.0000002 0.0000006 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4672431
C2 0.5007613 3.8727707 0.4914636 0.0250585 0.0051105 0.0011742 0.0000645 0.0002820 0.0000411 0.0000438 0.0000056 0.0000010 0.0000003 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0184987
C3 0.0240852 0.4914636 3.8631260 0.4801817 0.0260958 0.0082203 0.0004865 0.0025748 0.0004408 0.0000219 0.0000038 0.0000082 0.0000017 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0068186
C4 0.0089973 0.0250585 0.4801817 3.8670891 0.5019088 0.0200253 0.0021423 0.0065734 0.0009293 0.0000507 0.0000137 0.0000055 0.0000008 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0040490
C5 0.0009068 0.0051105 0.0260958 0.5019088 3.8766604 0.5030087 0.0227975 0.0032216 0.0004574 0.0000557 0.0000158 0.0000025 0.0000005 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002633
C6 0.0000992 0.0011742 0.0082203 0.0200253 0.5030087 3.8745774 0.5078378 0.0226138 0.0060935 0.0011284 0.0003153 0.0000320 0.0000052 0.0000004 0.0000020 0.0000003 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000800
C7 0.0002044 0.0000645 0.0004865 0.0021423 0.0227975 0.5078378 3.8632045 0.5016685 0.0282674 0.0049630 0.0013586 0.0001082 0.0000311 0.0000017 0.0000089 0.0000015 0.0000004 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0005286
C8 0.0023113 0.0002820 0.0025748 0.0065734 0.0032216 0.0226138 0.5016685 3.8858121 0.4671620 0.0292695 0.0065283 0.0017297 0.0002417 0.0000145 0.0000305 0.0000042 0.0000014 0.0000002 0.0000012 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0065057
C9 0.0002584 0.0000411 0.0004408 0.0009293 0.0004574 0.0060935 0.0282674 0.4671620 3.8770653 0.4899672 0.0233788 0.0106910 0.0011494 0.0000832 0.0000668 0.0000071 0.0000022 0.0000004 0.0000037 0.0000002 0.0000000 0.0000000 0.0000000 0.0000001 0.0007772
C10 0.0003488 0.0000438 0.0000219 0.0000507 0.0000557 0.0011284 0.0049630 0.0292695 0.4899672 3.8570273 0.4797251 0.0262142 0.0056699 0.0004092 0.0009417 0.0001264 0.0000430 0.0000062 0.0000062 0.0000020 0.0000001 0.0000000 0.0000000 0.0000002 0.0014106
