

C1 4.0522945 0.8801754 0.0367479 0.0052583 0.0007149 0.0087226 0.0015882 0.0035787 0.0329246 0.0112934 0.0035445 0.0116753 0.0036235 0.0003074 0.4739598
C2 0.8801754 3.8882229 0.4951552 0.0238876 0.0046892 0.0218905 0.0049001 0.0096782 0.4957496 0.0229821 0.0092095 0.0051832 0.0015420 0.0002701 0.0297917
C3 0.0367479 0.4951552 3.8924052 0.4876512 0.0224853 0.0068897 0.0006549 0.0036265 0.0185058 0.0040892 0.0016556 0.0004632 0.0001705 0.0000441 0.0065120
C4 0.0052583 0.0238876 0.4876512 3.8709609 0.4937506 0.0198700 0.0036189 0.0017881 0.0126118 0.0010213 0.0004677 0.0002298 0.0000998 0.0000105 0.0012656
C5 0.0007149 0.0046892 0.0224853 0.4937506 3.8735520 0.4694328 0.0256440 0.0286297 0.0209403 0.0044696 0.0015823 0.0004751 0.0001951 0.0000487 0.0001004
C6 0.0087226 0.0218905 0.0068897 0.0198700 0.4694328 3.7682436 0.4741338 0.4861207 0.4591979 0.0214319 0.0099665 0.0026148 0.0008887 0.0002264 0.0004705
C7 0.0015882 0.0049001 0.0006549 0.0036189 0.0256440 0.4741338 3.9712773 0.0266662 0.0262935 0.0106859 0.0123038 0.0022368 0.0004783 0.0000925 0.0001440
C8 0.0035787 0.0096782 0.0036265 0.0017881 0.0286297 0.4861207 0.0266662 3.9505032 0.0211352 0.0026297 0.0006645 0.0082679 0.0013089 0.0002140 0.0001589
C9 0.0329246 0.4957496 0.0185058 0.0126118 0.0209403 0.4591979 0.0262935 0.0211352 3.8451119 0.4710585 0.0553192 0.0217920 0.0035811 0.0006370 0.0042952
C10 0.0112934 0.0229821 0.0040892 0.0010213 0.0044696 0.0214319 0.0106859 0.0026297 0.4710585 3.2801821 0.6864987 0.5227002 0.0402352 0.0074566 0.0091696
O11 0.0035445 0.0092095 0.0016556 0.0004677 0.0015823 0.0099665 0.0123038 0.0006645 0.0553192 0.6864987 8.0140785 0.0631667 0.0471808 0.0412367 0.0036856
C12 0.0116753 0.0051832 0.0004632 0.0002298 0.0004751 0.0026148 0.0022368 0.0082679 0.0217920 0.5227002 0.0631667 3.9604721 0.8433787 0.0311716 0.0143823
C13 0.0036235 0.0015420 0.0001705 0.0000998 0.0001951 0.0008887 0.0004783 0.0013089 0.0035811 0.0402352 0.0471808 0.8433787 3.9468783 0.5289147 0.0037981
C14 0.0003074 0.0002701 0.0000441 0.0000105 0.0000487 0.0002264 0.0000925 0.0002140 0.0006370 0.0074566 0.0412367 0.0311716 0.5289147 3.9644091 0.0002690
