

C1 3.9603295 0.4911704 0.0289576 0.0063785 0.0012432 0.0001572 0.0001379 0.0000363 0.0000063 0.0000017 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4829860
C2 0.4911704 3.8624991 0.4948992 0.0244821 0.0092566 0.0010518 0.0004869 0.0001163 0.0000164 0.0000031 0.0000010 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0227273
C3 0.0289576 0.4948992 3.8635258 0.4886991 0.0233115 0.0058744 0.0011580 0.0001180 0.0000650 0.0000674 0.0000154 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0056803
C4 0.0063785 0.0244821 0.4886991 3.8725795 0.4965395 0.0222264 0.0087350 0.0009014 0.0002861 0.0002143 0.0000526 0.0000034 0.0000005 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0015546
C5 0.0012432 0.0092566 0.0233115 0.4965395 3.8661832 0.4839759 0.0247214 0.0055786 0.0002656 0.0007343 0.0001633 0.0000054 0.0000024 0.0000003 0.0000001 0.0000000 0.0000002 0.0000001 0.0000000 0.0000789
C6 0.0001572 0.0010518 0.0058744 0.0222264 0.4839759 3.8675208 0.4981549 0.0232266 0.0025684 0.0079304 0.0012265 0.0000467 0.0000149 0.0000018 0.0000004 0.0000001 0.0000004 0.0000002 0.0000000 0.0000246
C7 0.0001379 0.0004869 0.0011580 0.0087350 0.0247214 0.4981549 3.8700243 0.5031062 0.0227662 0.0031630 0.0004481 0.0000625 0.0000089 0.0000020 0.0000004 0.0000001 0.0000003 0.0000001 0.0000000 0.0000318
C8 0.0000363 0.0001163 0.0001180 0.0009014 0.0055786 0.0232266 0.5031062 3.8747827 0.5058979 0.0206496 0.0054177 0.0012898 0.0000618 0.0000311 0.0000075 0.0000004 0.0000011 0.0000003 0.0000001 0.0000043
C9 0.0000063 0.0000164 0.0000650 0.0002861 0.0002656 0.0025684 0.0227662 0.5058979 3.8660564 0.4965549 0.0293009 0.0050302 0.0010030 0.0001693 0.0000274 0.0000022 0.0000066 0.0000013 0.0000002 0.0000021
C10 0.0000017 0.0000031 0.0000674 0.0002143 0.0007343 0.0079304 0.0031630 0.0206496 0.4965549 3.8779126 0.4762131 0.0230393 0.0078503 0.0009727 0.0000635 0.0000091 0.0000306 0.0000038 0.0000004 0.0000006
C11 0.0000005 0.0000010 0.0000154 0.0000526 0.0001633 0.0012265 0.0004481 0.0054177 0.0293009 0.4762131 3.8562392 0.4969344 0.0228695 0.0053532 0.0012123 0.0000659 0.0001081 0.0000359 0.0000064 0.0000002
C12 0.0000001 0.0000002 0.0000009 0.0000034 0.0000054 0.0000467 0.0000625 0.0012898 0.0050302 0.0230393 0.4969344 3.8597406 0.4900941 0.0270615 0.0055446 0.0005885 0.0011588 0.0002004 0.0000268 0.0000000
C13 0.0000000 0.0000000 0.0000001 0.0000005 0.0000024 0.0000149 0.0000089 0.0000618 0.0010030 0.0078503 0.0228695 0.4900941 3.8753902 0.4891732 0.0233710 0.0036053 0.0170353 0.0007511 0.0000786 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000018 0.0000020 0.0000311 0.0001693 0.0009727 0.0053532 0.0270615 0.4891732 3.8511689 0.4946357 0.0200724 0.0181302 0.0048998 0.0009448 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000004 0.0000075 0.0000274 0.0000635 0.0012123 0.0055446 0.0233710 0.4946357 3.8997448 0.4814795 0.0492479 0.0353720 0.0046219 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000022 0.0000091 0.0000659 0.0005885 0.0036053 0.0200724 0.4814795 2.9486784 0.6643523 0.4443983 0.0123560 0.0000000
O17 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000004 0.0000003 0.0000011 0.0000066 0.0000306 0.0001081 0.0011588 0.0170353 0.0181302 0.0492479 0.6643523 8.0918680 0.1356779 0.0235727 0.0000000
O18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000001 0.0000003 0.0000013 0.0000038 0.0000359 0.0002004 0.0007511 0.0048998 0.0353720 0.4443983 0.1356779 7.8911206 0.4256272 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000004 0.0000064 0.0000268 0.0000786 0.0009448 0.0046219 0.0123560 0.0235727 0.4256272 3.7240700 0.0000000
