

C1 3.9554547 0.4870875 0.0303604 0.0237158 0.0080735 0.0012508 0.0000828 0.0001169 0.0000244 0.0000089 0.0000008 0.0000045 0.0000018 0.0000081 0.0000048 0.4762900
C2 0.4870875 3.7970611 0.4854084 0.4834735 0.0240006 0.0064699 0.0009542 0.0004006 0.0002611 0.0000141 0.0000017 0.0000035 0.0000163 0.0000509 0.0000171 0.0205784
C3 0.0303604 0.4854084 3.9583262 0.0273981 0.0055911 0.0010438 0.0002291 0.0000685 0.0000634 0.0000034 0.0000005 0.0000011 0.0000042 0.0000149 0.0000027 0.0085047
C4 0.0237158 0.4834735 0.0273981 3.8605110 0.4841617 0.0400970 0.0043400 0.0025406 0.0004964 0.0000573 0.0000070 0.0000118 0.0000318 0.0001400 0.0000593 0.0057881
C5 0.0080735 0.0240006 0.0055911 0.4841617 3.5988621 0.4091760 0.0120145 0.0222776 0.0039188 0.0005619 0.0000414 0.0001509 0.0001772 0.0007726 0.0003067 0.0011009
O6 0.0012508 0.0064699 0.0010438 0.0400970 0.4091760 7.8813258 0.4392764 0.1335377 0.0341144 0.0135719 0.0012204 0.0021834 0.0013675 0.0063443 0.0024934 0.0002822
C7 0.0000828 0.0009542 0.0002291 0.0043400 0.0120145 0.4392764 2.9513918 0.6643110 0.5073960 0.0274567 0.0052527 0.0051048 0.0040969 0.0271587 0.0099469 0.0000398
O8 0.0001169 0.0004006 0.0000685 0.0025406 0.0222776 0.1335377 0.6643110 8.0373559 0.0486659 0.0168425 0.0029514 0.0081336 0.0017114 0.0177931 0.0754012 0.0000339
C9 0.0000244 0.0002611 0.0000634 0.0004964 0.0039188 0.0341144 0.5073960 0.0486659 3.8846175 0.6664970 0.0356837 0.0422193 0.0331357 0.6422110 0.0433254 0.0000037
C10 0.0000089 0.0000141 0.0000034 0.0000573 0.0005619 0.0135719 0.0274567 0.0168425 0.6664970 3.9360065 0.7023026 0.0370280 0.0491278 0.0324993 0.0065408 0.0000029
C11 0.0000008 0.0000017 0.0000005 0.0000070 0.0000414 0.0012204 0.0052527 0.0029514 0.0356837 0.7023026 3.9443874 0.6872238 0.0357993 0.0443227 0.0070403 0.0000004
C12 0.0000045 0.0000035 0.0000011 0.0000118 0.0001509 0.0021834 0.0051048 0.0081336 0.0422193 0.0370280 0.6872238 3.9641607 0.6991075 0.0372038 0.0086873 0.0000022
C13 0.0000018 0.0000163 0.0000042 0.0000318 0.0001772 0.0013675 0.0040969 0.0017114 0.0331357 0.0491278 0.0357993 0.6991075 3.9344196 0.6631687 0.0522669 0.0000005
C14 0.0000081 0.0000509 0.0000149 0.0001400 0.0007726 0.0063443 0.0271587 0.0177931 0.6422110 0.0324993 0.0443227 0.0372038 0.6631687 3.5705190 0.5117608 0.0000031
N15 0.0000048 0.0000171 0.0000027 0.0000593 0.0003067 0.0024934 0.0099469 0.0754012 0.0433254 0.0065408 0.0070403 0.0086873 0.0522669 0.5117608 6.5010135 0.0000013
