

C11 0.0000016 0.0000124 0.0000058 0.0001437 0.0001309 0.0008687 0.0025577 0.0252780 0.0177370 0.4722911 3.9427178 0.0324840 0.0107688 0.0108747 0.0003374 0.0006205 0.0000629 0.0000262 0.0001908 0.0000138 0.0012920 0.0000051 0.0000010 0.0000009 0.0000004 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000004 0.0000014 0.0000027 0.0000101 0.0000084 0.0265345 0.0036039 0.0009684 0.0015503 0.0003469 0.0004136 0.0001306 0.0000305 0.0000004
C12 0.0000002 0.0000008 0.0000010 0.0000089 0.0000143 0.0000940 0.0005097 0.0022370 0.0206751 0.4473965 0.0324840 2.9823845 0.6936429 0.4047471 0.0088946 0.0087092 0.0029688 0.0004223 0.0006591 0.0000663 0.0004616 0.0001536 0.0000109 0.0000509 0.0000162 0.0000027 0.0000015 0.0000003 0.0000000 0.0000002 0.0000025 0.0000117 0.0000228 0.0000999 0.0005412 0.0298911 0.0048914 0.0003499 0.0025627 0.0010304 0.0004517 0.0001245 0.0000363 0.0000001
O13 0.0000007 0.0000020 0.0000017 0.0000318 0.0000183 0.0001717 0.0003046 0.0025471 0.0286448 0.0441326 0.0107688 0.6936429 7.9519220 0.1190496 0.0085248 0.0731432 0.0011782 0.0008318 0.0009080 0.0000941 0.0002347 0.0000307 0.0000161 0.0000098 0.0000033 0.0000011 0.0000043 0.0000006 0.0000002 0.0000004 0.0000066 0.0000205 0.0000642 0.0002592 0.0001553 0.0097269 0.0021473 0.0009328 0.0018152 0.0031746 0.0001463 0.0000405 0.0000068 0.0000006
O14 0.0000002 0.0000008 0.0000004 0.0000055 0.0000073 0.0000348 0.0001936 0.0006102 0.0035105 0.0271352 0.0108747 0.4047471 0.1190496 7.8569923 0.3908090 0.1185814 0.0287431 0.0122363 0.0175745 0.0013467 0.0138277 0.0007887 0.0001457 0.0002333 0.0000705 0.0000146 0.0000127 0.0000017 0.0000004 0.0000008 0.0000193 0.0000723 0.0002102 0.0009544 0.0034140 0.0119331 0.0015814 0.0003065 0.0005490 0.0001045 0.0001502 0.0000442 0.0000152 0.0000004
C15 0.0000000 0.0000001 0.0000001 0.0000010 0.0000013 0.0000051 0.0000357 0.0001001 0.0005242 0.0029049 0.0003374 0.0088946 0.0085248 0.3908090 2.9459078 0.6907117 0.4622915 0.0351001 0.0256162 0.0022442 0.0044994 0.0038619 0.0002542 0.0008426 0.0002325 0.0000332 0.0000313 0.0000040 0.0000005 0.0000026 0.0000431 0.0002556 0.0007887 0.0070979 0.0179661 0.0002833 0.0000389 0.0000180 0.0001030 0.0000131 0.0000269 0.0000080 0.0000032 0.0000001
O16 0.0000003 0.0000002 0.0000003 0.0000011 0.0000010 0.0000051 0.0000153 0.0000554 0.0003956 0.0013994 0.0006205 0.0087092 0.0731432 0.1185814 0.6907117 7.9560461 0.0456863 0.0143265 0.0095076 0.0009027 0.0008030 0.0008598 0.0001700 0.0001671 0.0000516 0.0000167 0.0002485 0.0000217 0.0000034 0.0000137 0.0002361 0.0014179 0.0038080 0.0409643 0.0098461 0.0005860 0.0001543 0.0000376 0.0000457 0.0000273 0.0000078 0.0000041 0.0000012 0.0000006
C17 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000012 0.0000105 0.0000244 0.0001561 0.0009131 0.0000629 0.0029688 0.0011782 0.0287431 0.4622915 0.0456863 3.7870645 0.4595428 0.4653847 0.0209513 0.0244044 0.0202578 0.0033747 0.0046517 0.0009286 0.0001422 0.0000374 0.0000053 0.0000010 0.0000036 0.0001151 0.0004554 0.0041380 0.0219934 0.4724215 0.0000474 0.0000107 0.0000046 0.0000270 0.0000019 0.0000093 0.0000023 0.0000009 0.0000001
C18 0.0000001 0.0000000 0.0000001 0.0000001 0.0000001 0.0000005 0.0000006 0.0000027 0.0000080 0.0000592 0.0000262 0.0004223 0.0008318 0.0122363 0.0351001 0.0143265 0.4595428 3.9556631 0.0282121 0.0037998 0.0040856 0.0018010 0.0118354 0.0002322 0.0001200 0.0000375 0.0000131 0.0000023 0.0000008 0.0000007 0.0000225 0.0001400 0.0006647 0.0038875 0.0231076 0.0001035 0.0000084 0.0000039 0.0000034 0.0000021 0.0000006 0.0000004 0.0000002 0.0000002
C19 0.0000000 0.0000000 0.0000000 0.0000002 0.0000003 0.0000010 0.0000029 0.0000087 0.0000170 0.0000621 0.0001908 0.0006591 0.0009080 0.0175745 0.0256162 0.0095076 0.4653847 0.0282121 3.8797310 0.4941419 0.0492000 0.0095615 0.0036810 0.0007457 0.0001750 0.0000978 0.0000131 0.0000012 0.0000004 0.0000016 0.0000264 0.0002034 0.0003315 0.0011892 0.0171354 0.0000217 0.0000044 0.0000016 0.0000024 0.0000009 0.0000008 0.0000002 0.0000001 0.0000001
C20 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000005 0.0000013 0.0000047 0.0000138 0.0000663 0.0000941 0.0013467 0.0022442 0.0009027 0.0209513 0.0037998 0.4941419 3.8764007 0.4965076 0.0196980 0.0013119 0.0045115 0.0012020 0.0002933 0.0000372 0.0000040 0.0000010 0.0000036 0.0001131 0.0006967 0.0005585 0.0034217 0.0086501 0.0000024 0.0000007 0.0000002 0.0000003 0.0000001 0.0000001 0.0000000 0.0000000 0.0000002
C21 0.0000001 0.0000001 0.0000000 0.0000002 0.0000004 0.0000012 0.0000058 0.0000175 0.0000244 0.0005113 0.0012920 0.0004616 0.0002347 0.0138277 0.0044994 0.0008030 0.0244044 0.0040856 0.0492000 0.4965076 3.8869487 0.4811253 0.0224061 0.0244068 0.0098341 0.0026780 0.0003155 0.0000309 0.0000087 0.0000232 0.0006810 0.0102197 0.0074785 0.0037216 0.0228139 0.0009107 0.0001309 0.0000121 0.0000032 0.0000044 0.0000008 0.0000005 0.0000002 0.0000004
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000009 0.0000016 0.0000100 0.0000475 0.0000051 0.0001536 0.0000307 0.0007887 0.0038619 0.0008598 0.0202578 0.0018010 0.0095615 0.0196980 0.4811253 3.7650564 0.4785316 0.4546464 0.0200949 0.0015646 0.0007287 0.0000851 0.0000612 0.0000489 0.0041483 0.0196565 0.0094183 0.0180260 0.4664361 0.0000015 0.0000006 0.0000002 0.0000022 0.0000001 0.0000007 0.0000002 0.0000001 0.0000003
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000001 0.0000005 0.0000027 0.0000010 0.0000109 0.0000161 0.0001457 0.0002542 0.0001700 0.0033747 0.0118354 0.0036810 0.0013119 0.0224061 0.4785316 3.9617627 0.0279072 0.0127156 0.0018243 0.0003890 0.0000813 0.0000359 0.0000069 0.0007169 0.0040937 0.0010855 0.0046644 0.0240793 0.0000014 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000006 0.0000038 0.0000174 0.0000009 0.0000509 0.0000098 0.0002333 0.0008426 0.0001671 0.0046517 0.0002322 0.0007457 0.0045115 0.0244068 0.4546464 0.0279072 3.8238484 0.4798136 0.0194432 0.0067905 0.0003751 0.0002215 0.0002359 0.0218333 0.4988783 0.0300127 0.0062684 0.0213635 0.0000006 0.0000002 0.0000001 0.0000007 0.0000000 0.0000003 0.0000001 0.0000000 0.0000001
C25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000011 0.0000049 0.0000004 0.0000162 0.0000033 0.0000705 0.0002325 0.0000516 0.0009286 0.0001200 0.0001750 0.0012020 0.0098341 0.0200949 0.0127156 0.4798136 3.8758265 0.4934363 0.0237793 0.0034751 0.0007359 0.0005450 0.0106907 0.0206074 0.0058010 0.0005197 0.0041356 0.0000002 0.0000001 0.0000000 0.0000003 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000
C26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000002 0.0000009 0.0000001 0.0000027 0.0000011 0.0000146 0.0000332 0.0000167 0.0001422 0.0000375 0.0000978 0.0002933 0.0026780 0.0015646 0.0018243 0.0194432 0.4934363 3.8867740 0.5046792 0.0209927 0.0046105 0.0071085 0.0336041 0.0102420 0.0017591 0.0001742 0.0003956 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C27 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000006 0.0000002 0.0000015 0.0000043 0.0000127 0.0000313 0.0002485 0.0000374 0.0000131 0.0000131 0.0000372 0.0003155 0.0007287 0.0003890 0.0067905 0.0237793 0.5046792 3.8952640 0.4987117 0.0240365 0.0262429 0.8418380 0.0320666 0.0298915 0.0025534 0.0001904 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C28 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000003 0.0000006 0.0000017 0.0000040 0.0000217 0.0000053 0.0000023 0.0000012 0.0000040 0.0000309 0.0000851 0.0000813 0.0003751 0.0034751 0.0209927 0.4987117 3.8026088 0.4891785 0.4849832 0.0295730 0.0052537 0.0019799 0.0003046 0.0000202 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C29 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000005 0.0000034 0.0000010 0.0000008 0.0000004 0.0000010 0.0000087 0.0000612 0.0000359 0.0002215 0.0007359 0.0046105 0.0240365 0.4891785 3.9518341 0.0283300 0.0151776 0.0011688 0.0003092 0.0000293 0.0000047 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000008 0.0000026 0.0000137 0.0000036 0.0000007 0.0000016 0.0000036 0.0000232 0.0000489 0.0000069 0.0002359 0.0005450 0.0071085 0.0262429 0.4849832 0.0283300 3.9628244 0.0100815 0.0008621 0.0016118 0.0001103 0.0000145 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C31 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000002 0.0000001 0.0000003 0.0000013 0.0000004 0.0000025 0.0000066 0.0000193 0.0000431 0.0002361 0.0001151 0.0000225 0.0000264 0.0001131 0.0006810 0.0041483 0.0007169 0.0218333 0.0106907 0.0336041 0.8418380 0.0295730 0.0151776 0.0100815 3.9774497 0.5269611 0.0371684 0.0058179 0.0004725 0.0000002 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000001
C32 0.0000001 0.0000000 0.0000001 0.0000001 0.0000002 0.0000002 0.0000003 0.0000002 0.0000005 0.0000034 0.0000014 0.0000117 0.0000205 0.0000723 0.0002556 0.0014179 0.0004554 0.0001400 0.0002034 0.0006967 0.0102197 0.0196565 0.0040937 0.4988783 0.0206074 0.0102420 0.0320666 0.0052537 0.0011688 0.0008621 0.5269611 3.8976976 0.8405972 0.0306693 0.0057368 0.0000010 0.0000003 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000002
C33 0.0000001 0.0000000 0.0000001 0.0000001 0.0000002 0.0000003 0.0000005 0.0000003 0.0000014 0.0000070 0.0000027 0.0000228 0.0000642 0.0002102 0.0007887 0.0038080 0.0041380 0.0006647 0.0003315 0.0005585 0.0074785 0.0094183 0.0010855 0.0300127 0.0058010 0.0017591 0.0298915 0.0019799 0.0003092 0.0016118 0.0371684 0.8405972 3.9555410 0.5173854 0.0216192 0.0000016 0.0000006 0.0000002 0.0000002 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002
C34 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000005 0.0000009 0.0000053 0.0000297 0.0000101 0.0000999 0.0002592 0.0009544 0.0070979 0.0409643 0.0219934 0.0038875 0.0011892 0.0034217 0.0037216 0.0180260 0.0046644 0.0062684 0.0005197 0.0001742 0.0025534 0.0003046 0.0000293 0.0001103 0.0058179 0.0306693 0.5173854 3.8655079 0.4863752 0.0000074 0.0000012 0.0000007 0.0000007 0.0000003 0.0000002 0.0000001 0.0000001 0.0000001
C35 0.0000001 0.0000000 0.0000000 0.0000000 0.0000002 0.0000003 0.0000021 0.0000050 0.0000419 0.0001625 0.0000084 0.0005412 0.0001553 0.0034140 0.0179661 0.0098461 0.4724215 0.0231076 0.0171354 0.0086501 0.0228139 0.4664361 0.0240793 0.0213635 0.0041356 0.0003956 0.0001904 0.0000202 0.0000047 0.0000145 0.0004725 0.0057368 0.0216192 0.4863752 3.8154184 0.0000102 0.0000025 0.0000005 0.0000079 0.0000003 0.0000026 0.0000007 0.0000003 0.0000002
C36 0.0000013 0.0000054 0.0000012 0.0000269 0.0000268 0.0001222 0.0004740 0.0021032 0.0165449 0.4722898 0.0265345 0.0298911 0.0097269 0.0119331 0.0002833 0.0005860 0.0000474 0.0001035 0.0000217 0.0000024 0.0009107 0.0000015 0.0000014 0.0000006 0.0000002 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000002 0.0000010 0.0000016 0.0000074 0.0000102 3.8878207 0.4915331 0.0200469 0.0096572 0.0129002 0.0006463 0.0003816 0.0001130 0.0000004
C37 0.0000042 0.0000133 0.0000037 0.0001045 0.0000999 0.0003841 0.0002230 0.0003402 0.0044408 0.0195827 0.0036039 0.0048914 0.0021473 0.0015814 0.0000389 0.0001543 0.0000107 0.0000084 0.0000044 0.0000007 0.0001309 0.0000006 0.0000001 0.0000002 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000006 0.0000012 0.0000025 0.4915331 3.8765306 0.4922741 0.0202354 0.0106546 0.0041986 0.0016660 0.0003061 0.0000018
C38 0.0000233 0.0000850 0.0000129 0.0004392 0.0002903 0.0025279 0.0018657 0.0044500 0.0221908 0.0065599 0.0009684 0.0003499 0.0009328 0.0003065 0.0000180 0.0000376 0.0000046 0.0000039 0.0000016 0.0000002 0.0000121 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000007 0.0000005 0.0200469 0.4922741 3.8787868 0.4681404 0.0265101 0.0204041 0.0175476 0.0022099 0.0000085
C39 0.0000623 0.0000997 0.0000614 0.0007174 0.0040697 0.0189715 0.0062275 0.0194913 0.4710699 0.0194173 0.0015503 0.0025627 0.0018152 0.0005490 0.0001030 0.0000457 0.0000270 0.0000034 0.0000024 0.0000003 0.0000032 0.0000022 0.0000001 0.0000007 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000007 0.0000079 0.0096572 0.0202354 0.4681404 3.7679168 0.4726037 0.4739291 0.0202803 0.0044922 0.0000172
C40 0.0000192 0.0000241 0.0000032 0.0001376 0.0007105 0.0043595 0.0007945 0.0050729 0.0246953 0.0037737 0.0003469 0.0010304 0.0031746 0.0001045 0.0000131 0.0000273 0.0000019 0.0000021 0.0000009 0.0000001 0.0000044 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000003 0.0000003 0.0129002 0.0106546 0.0265101 0.4726037 3.9746950 0.0277574 0.0046513 0.0004367 0.0000076
C41 0.0002477 0.0003341 0.0002918 0.0071942 0.0220169 0.4944930 0.0295138 0.0058437 0.0197823 0.0041265 0.0004136 0.0004517 0.0001463 0.0001502 0.0000269 0.0000078 0.0000093 0.0000006 0.0000008 0.0000001 0.0000008 0.0000007 0.0000000 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000002 0.0000026 0.0006463 0.0041986 0.0204041 0.4739291 0.0277574 3.8206033 0.4755392 0.0222750 0.0000867
C42 0.0008342 0.0044065 0.0006449 0.0219561 0.0086719 0.0272762 0.0091123 0.0006132 0.0042560 0.0007302 0.0001306 0.0001245 0.0000405 0.0000442 0.0000080 0.0000041 0.0000023 0.0000004 0.0000002 0.0000000 0.0000005 0.0000002 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000001 0.0000007 0.0003816 0.0016660 0.0175476 0.0202803 0.0046513 0.4755392 3.8566979 0.4925039 0.0002709
C43 0.0043371 0.0215847 0.0077224 0.5083754 0.0310357 0.0060105 0.0020512 0.0001795 0.0007033 0.0002230 0.0000305 0.0000363 0.0000068 0.0000152 0.0000032 0.0000012 0.0000009 0.0000002 0.0000001 0.0000000 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0001130 0.0003061 0.0022099 0.0044922 0.0004367 0.0222750 0.4925039 3.8914066 0.0008769
