

C1 4.0218427 0.9091126 0.0297420 0.0046734 0.0204312 0.0167588 0.0031202 0.0006028 0.0000291 0.0000271 0.0000702 0.4890309
C2 0.9091126 3.9441857 0.4731044 0.0268936 0.0463803 0.0295360 0.0045648 0.0008971 0.0000497 0.0000214 0.0000906 0.0334386
C3 0.0297420 0.4731044 3.4316250 0.4716109 0.4193110 0.4482168 0.0225592 0.0053524 0.0002372 0.0000997 0.0011625 0.0059737
C4 0.0046734 0.0268936 0.4716109 3.9724703 0.0527594 0.0222742 0.0112478 0.0010520 0.0000610 0.0000234 0.0000848 0.0007693
O5 0.0204312 0.0463803 0.4193110 0.0527594 8.0707429 0.0432194 0.0173186 0.0016066 0.0006541 0.0001650 0.0004980 0.0012109
C6 0.0167588 0.0295360 0.4482168 0.0222742 0.0432194 3.8795111 0.4953221 0.0215888 0.0032880 0.0004576 0.0114169 0.0010782
C7 0.0031202 0.0045648 0.0225592 0.0112478 0.0173186 0.4953221 3.8728569 0.4999947 0.0216650 0.0060685 0.0028376 0.0002202
C8 0.0006028 0.0008971 0.0053524 0.0010520 0.0016066 0.0215888 0.4999947 3.8541294 0.4919793 0.0296678 0.0222650 0.0000501
C9 0.0000291 0.0000497 0.0002372 0.0000610 0.0006541 0.0032880 0.0216650 0.4919793 3.8055612 0.4763675 0.4925164 0.0000017
C10 0.0000271 0.0000214 0.0000997 0.0000234 0.0001650 0.0004576 0.0060685 0.0296678 0.4763675 3.9642397 0.0308404 0.0000018
C11 0.0000702 0.0000906 0.0011625 0.0000848 0.0004980 0.0114169 0.0028376 0.0222650 0.4925164 0.0308404 3.9674235 0.0000033
