

C1 3.9747020 0.5311046 0.0312928 0.0044830 0.0011966 0.0002971 0.0007087 0.0002508 0.0000166 0.0000040 0.0000018 0.0000009 0.0000010 0.0000009 0.0000018 0.0008740 0.0002110 0.0002050 0.0087215 0.4740068
C2 0.5311046 3.9586502 0.8708645 0.0336814 0.0211676 0.0023998 0.0107189 0.0037871 0.0001300 0.0000242 0.0000117 0.0000124 0.0000021 0.0000124 0.0000119 0.0019476 0.0001898 0.0000740 0.0180616 0.0221766
C3 0.0312928 0.8708645 3.9466693 0.5526764 0.0333767 0.0050293 0.0028581 0.0010751 0.0000791 0.0000142 0.0000062 0.0000029 0.0000027 0.0000028 0.0000063 0.0054354 0.0012900 0.0000882 0.0251232 0.0047762
C4 0.0044830 0.0336814 0.5526764 3.8675479 0.6515022 0.0338738 0.0362769 0.0100648 0.0005974 0.0001190 0.0000394 0.0000283 0.0000093 0.0000282 0.0000400 0.0327688 0.0076488 0.0008621 0.6735598 0.0002785
C5 0.0011966 0.0211676 0.0333767 0.6515022 3.9622640 0.7042926 0.0350356 0.0076280 0.0011583 0.0001593 0.0000778 0.0000143 0.0000376 0.0000142 0.0000773 0.0430961 0.0123022 0.0006014 0.0369499 0.0000963
C6 0.0002971 0.0023998 0.0050293 0.0338738 0.7042926 3.9590692 0.6577330 0.0524662 0.0129589 0.0015921 0.0003000 0.0000784 0.0000894 0.0000787 0.0003037 0.0333321 0.0064658 0.0008944 0.0413243 0.0000253
C7 0.0007087 0.0107189 0.0028581 0.0362769 0.0350356 0.6577330 3.5450184 0.4583498 0.0138841 0.0044067 0.0009220 0.0001283 0.0003913 0.0001279 0.0009212 0.6210251 0.0462947 0.0043279 0.0329328 0.0000716
O8 0.0002508 0.0037871 0.0010751 0.0100648 0.0076280 0.0524662 0.4583498 7.8524943 0.4287215 0.0430066 0.0092288 0.0012544 0.0028098 0.0012559 0.0093176 0.0442098 0.0244129 0.0007904 0.0065989 0.0000279
C9 0.0000166 0.0001300 0.0000791 0.0005974 0.0011583 0.0129589 0.0138841 0.4287215 3.5761625 0.4884403 0.0273134 0.0044865 0.0031306 0.0045298 0.0275219 0.0041800 0.0009776 0.0000222 0.0009791 0.0000049
C10 0.0000040 0.0000242 0.0000142 0.0001190 0.0001593 0.0015921 0.0044067 0.0430066 0.4884403 3.8666580 0.6786332 0.0351818 0.0482413 0.0350624 0.6785523 0.0006012 0.0001696 0.0000067 0.0001730 0.0000014
C11 0.0000018 0.0000117 0.0000062 0.0000394 0.0000778 0.0003000 0.0009220 0.0092288 0.0273134 0.6786332 3.9468453 0.6968690 0.0358494 0.0510730 0.0367397 0.0002301 0.0000875 0.0000030 0.0000669 0.0000009
C12 0.0000009 0.0000124 0.0000029 0.0000283 0.0000143 0.0000784 0.0001283 0.0012544 0.0044865 0.0351818 0.6968690 3.9526022 0.6950625 0.0386231 0.0510626 0.0000541 0.0000187 0.0000008 0.0000142 0.0000002
C13 0.0000010 0.0000021 0.0000027 0.0000093 0.0000376 0.0000894 0.0003913 0.0028098 0.0031306 0.0482413 0.0358494 0.6950625 3.9511031 0.6946819 0.0360230 0.0001082 0.0000244 0.0000007 0.0000309 0.0000007
C14 0.0000009 0.0000124 0.0000028 0.0000282 0.0000142 0.0000787 0.0001279 0.0012559 0.0045298 0.0350624 0.0510730 0.0386231 0.6946819 3.9576237 0.6980268 0.0000534 0.0000191 0.0000008 0.0000140 0.0000003
C15 0.0000018 0.0000119 0.0000063 0.0000400 0.0000773 0.0003037 0.0009212 0.0093176 0.0275219 0.6785523 0.0367397 0.0510626 0.0360230 0.6980268 3.9474849 0.0002281 0.0000924 0.0000029 0.0000669 0.0000009
C16 0.0008740 0.0019476 0.0054354 0.0327688 0.0430961 0.0333321 0.6210251 0.0442098 0.0041800 0.0006012 0.0002301 0.0000541 0.0001082 0.0000534 0.0002281 3.5302856 0.4524036 0.0133066 0.6628477 0.0001947
O17 0.0002110 0.0001898 0.0012900 0.0076488 0.0123022 0.0064658 0.0462947 0.0244129 0.0009776 0.0001696 0.0000875 0.0000187 0.0000244 0.0000191 0.0000924 0.4524036 7.9280820 0.4359421 0.0558864 0.0000370
C18 0.0002050 0.0000740 0.0000882 0.0008621 0.0006014 0.0008944 0.0043279 0.0007904 0.0000222 0.0000067 0.0000030 0.0000008 0.0000007 0.0000008 0.0000029 0.0133066 0.4359421 3.6365467 0.0087222 0.0000165
C19 0.0087215 0.0180616 0.0251232 0.6735598 0.0369499 0.0413243 0.0329328 0.0065989 0.0009791 0.0001730 0.0000669 0.0000142 0.0000309 0.0000140 0.0000669 0.6628477 0.0558864 0.0087222 3.9365382 0.0014994
