

C1 4.0460983 0.9100952 0.0290774 0.0147224 0.0137759 0.0125016 0.4873925
C2 0.9100952 3.9502240 0.4824246 0.0318838 0.0235067 0.0509730 0.0331274
C3 0.0290774 0.4824246 3.4446794 0.4625588 0.4721940 0.4227509 0.0059843
C4 0.0147224 0.0318838 0.4625588 3.9843024 0.0274453 0.0508905 0.0009088
C5 0.0137759 0.0235067 0.4721940 0.0274453 3.9518838 0.0457567 0.0011073
O6 0.0125016 0.0509730 0.4227509 0.0508905 0.0457567 8.0473651 0.0014235
