

O1 8.1406806 0.7541931 0.0679303 0.0178549 0.0606663
C2 0.7541931 3.2517072 0.4813590 0.0426096 0.4394790
C3 0.0679303 0.4813590 4.0473210 0.5552626 0.0249393
S4 0.0178549 0.0426096 0.5552626 14.7977170 0.0199618
