

C1 3.9683843 0.4887089 0.0299506 0.0058008 0.0003512 0.0006969 0.0005025 0.0000418 0.0000191 0.0000037 0.0000080 0.0000005 0.0000001 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4805421
C2 0.4887089 3.8616824 0.4958479 0.0208284 0.0021602 0.0055918 0.0032517 0.0003855 0.0001423 0.0000174 0.0000533 0.0000025 0.0000004 0.0000026 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0223149
C3 0.0299506 0.4958479 3.8693637 0.5055519 0.0220623 0.0026334 0.0005643 0.0000775 0.0000243 0.0000044 0.0000221 0.0000010 0.0000002 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0028013
C4 0.0058008 0.0208284 0.5055519 3.8744788 0.5078506 0.0208668 0.0088941 0.0009491 0.0003910 0.0000995 0.0003672 0.0000183 0.0000024 0.0000070 0.0000014 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0004004
C5 0.0003512 0.0021602 0.0220623 0.5078506 3.8634125 0.4918330 0.0264045 0.0051561 0.0005162 0.0001516 0.0018065 0.0000287 0.0000098 0.0000102 0.0000035 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0001151
C6 0.0006969 0.0055918 0.0026334 0.0208668 0.4918330 3.8731316 0.4941655 0.0214179 0.0043451 0.0016382 0.0161116 0.0002020 0.0000470 0.0000510 0.0000176 0.0000033 0.0000003 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0001717
C7 0.0005025 0.0032517 0.0005643 0.0088941 0.0264045 0.4941655 3.8757016 0.4917859 0.0364205 0.0031966 0.0036816 0.0004238 0.0000472 0.0003206 0.0000241 0.0000023 0.0000015 0.0000004 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000245
C8 0.0000418 0.0003855 0.0000775 0.0009491 0.0051561 0.0214179 0.4917859 3.5710001 0.4078173 0.0119578 0.0098728 0.0041372 0.0002411 0.0016449 0.0001204 0.0000143 0.0000050 0.0000007 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0000031
O9 0.0000191 0.0001423 0.0000243 0.0003910 0.0005162 0.0043451 0.0364205 0.4078173 7.8857261 0.4430528 0.1474081 0.0322490 0.0054381 0.0618925 0.0016194 0.0001377 0.0001019 0.0000140 0.0000034 0.0000039 0.0000006 0.0000002 0.0000002 0.0000020
C10 0.0000037 0.0000174 0.0000044 0.0000995 0.0001516 0.0016382 0.0031966 0.0119578 0.4430528 2.8618598 0.6596785 0.4686316 0.0189121 0.0079406 0.0043172 0.0006941 0.0000611 0.0000101 0.0000017 0.0000017 0.0000002 0.0000001 0.0000001 0.0000006
O11 0.0000080 0.0000533 0.0000221 0.0003672 0.0018065 0.0161116 0.0036816 0.0098728 0.1474081 0.6596785 8.1275757 0.0603644 0.0089114 0.0019791 0.0025315 0.0005004 0.0000487 0.0000071 0.0000011 0.0000016 0.0000003 0.0000001 0.0000003 0.0000022
C12 0.0000005 0.0000025 0.0000010 0.0000183 0.0000287 0.0002020 0.0004238 0.0041372 0.0322490 0.4686316 0.0603644 3.9095175 0.4792595 0.0477085 0.0383246 0.0040357 0.0005070 0.0001149 0.0000153 0.0000119 0.0000016 0.0000003 0.0000005 0.0000001
C13 0.0000001 0.0000004 0.0000002 0.0000024 0.0000098 0.0000470 0.0000472 0.0002411 0.0054381 0.0189121 0.0089114 0.4792595 2.9290085 0.6837059 0.4410959 0.0120886 0.0034709 0.0011366 0.0001039 0.0000759 0.0000076 0.0000018 0.0000009 0.0000000
O14 0.0000004 0.0000026 0.0000007 0.0000070 0.0000102 0.0000510 0.0003206 0.0016449 0.0618925 0.0079406 0.0019791 0.0477085 0.6837059 7.9979174 0.1378046 0.0148519 0.0175404 0.0018260 0.0003979 0.0001994 0.0000292 0.0000083 0.0000019 0.0000002
O15 0.0000001 0.0000003 0.0000001 0.0000014 0.0000035 0.0000176 0.0000241 0.0001204 0.0016194 0.0043172 0.0025315 0.0383246 0.4410959 0.1378046 7.9103902 0.4077160 0.0359862 0.0084940 0.0006182 0.0033705 0.0005406 0.0000590 0.0000148 0.0000001
C16 0.0000000 0.0000000 0.0000000 0.0000002 0.0000007 0.0000033 0.0000023 0.0000143 0.0001377 0.0006941 0.0005004 0.0040357 0.0120886 0.0148519 0.4077160 3.5911029 0.4901295 0.0211457 0.0022187 0.0042998 0.0005373 0.0001688 0.0000145 0.0000000
