

O1 8.1323068 0.6903304 0.1497471 0.0572645 0.0155140 0.0067435
C2 0.6903304 2.9193269 0.4437409 0.4696764 0.0337754 0.0078161
O3 0.1497471 0.4437409 8.0545447 0.0348939 0.0461659 0.3205389
C4 0.0572645 0.4696764 0.0348939 3.9961158 0.5597895 0.0040650
S5 0.0155140 0.0337754 0.0461659 0.5597895 14.7559212 0.0011474
