

C1 3.5802270 0.4480823 0.0182314 0.0030188 0.0003419 0.0005315 0.0000965 0.0003084 0.0025644 0.0006050 0.0001248 0.0020382 0.4593543
O2 0.4480823 7.9074197 0.4162896 0.0464754 0.0024163 0.0111482 0.0006781 0.0023265 0.0408342 0.0046202 0.0008995 0.0011553 0.0402677
C3 0.0182314 0.4162896 3.5204311 0.4750607 0.0195268 0.0032163 0.0056111 0.0184809 0.4742905 0.0226518 0.0044996 0.0072038 0.0043864
C4 0.0030188 0.0464754 0.4750607 3.8853506 0.4779660 0.0236812 0.0271995 0.0059972 0.0184268 0.0019197 0.0004425 0.0006693 0.0018219
C5 0.0003419 0.0024163 0.0195268 0.4779660 3.8004155 0.4933077 0.4839405 0.0229922 0.0054168 0.0003038 0.0003996 0.0002288 0.0002529
C6 0.0005315 0.0111482 0.0032163 0.0236812 0.4933077 3.9792581 0.0233604 0.0110714 0.0015731 0.0002952 0.0000840 0.0000519 0.0000808
C7 0.0000965 0.0006781 0.0056111 0.0271995 0.4839405 0.0233604 3.8660134 0.4902158 0.0204272 0.0021298 0.0013174 0.0004990 0.0000910
C8 0.0003084 0.0023265 0.0184809 0.0059972 0.0229922 0.0110714 0.4902158 3.8863518 0.4876148 0.0242047 0.0183404 0.0047390 0.0001046
C9 0.0025644 0.0408342 0.4742905 0.0184268 0.0054168 0.0015731 0.0204272 0.4876148 3.8252501 0.4676173 0.0247639 0.0232246 0.0006166
C10 0.0006050 0.0046202 0.0226518 0.0019197 0.0003038 0.0002952 0.0021298 0.0242047 0.4676173 3.8040140 0.4842305 0.4901744 0.0001735
C11 0.0001248 0.0008995 0.0044996 0.0004425 0.0003996 0.0000840 0.0013174 0.0183404 0.0247639 0.4842305 3.9603822 0.0289705 0.0000274
C12 0.0020382 0.0011553 0.0072038 0.0006693 0.0002288 0.0000519 0.0004990 0.0047390 0.0232246 0.4901744 0.0289705 3.9559283 0.0001626
