

C11 0.0000016 0.0000008 0.0000082 0.0000133 0.0000529 0.0003794 0.0046344 0.0119235 0.0207906 0.4113770 3.6201064 0.4679074 0.0273842 0.0053579 0.0008684 0.0003262 0.0002245 0.0000553 0.0000033 0.0000020 0.0000004 0.0000001 0.0000000 0.0355067 0.0037863 0.0024170 0.0004739 0.0000869 0.0000108 0.0000081 0.0000016 0.0000002 0.0000004 0.0000085
C12 0.0000003 0.0000001 0.0000011 0.0000023 0.0000081 0.0000414 0.0005131 0.0038018 0.0021236 0.0351724 0.4679074 3.5243229 0.4524765 0.0378182 0.0045471 0.0023272 0.0005049 0.0001622 0.0000114 0.0000040 0.0000007 0.0000001 0.0000001 0.4024253 0.0108018 0.0194042 0.0039531 0.0007252 0.0000809 0.0000436 0.0000022 0.0000008 0.0000005 0.0000016
C13 0.0000002 0.0000001 0.0000005 0.0000009 0.0000023 0.0000204 0.0002770 0.0008055 0.0003511 0.0059196 0.0273842 0.4524765 3.5981033 0.4177947 0.0118967 0.0213847 0.0040827 0.0008715 0.0000650 0.0000262 0.0000058 0.0000010 0.0000002 0.0392086 0.0039409 0.0025133 0.0004599 0.0001171 0.0000113 0.0000040 0.0000006 0.0000001 0.0000001 0.0000009
O14 0.0000001 0.0000000 0.0000002 0.0000002 0.0000005 0.0000057 0.0000756 0.0002177 0.0000800 0.0012981 0.0053579 0.0378182 0.4177947 7.8433828 0.4361410 0.1351195 0.0343600 0.0051081 0.0007581 0.0002124 0.0000321 0.0000090 0.0000023 0.0218736 0.0026557 0.0055195 0.0001960 0.0000788 0.0000102 0.0000048 0.0000008 0.0000003 0.0000002 0.0000004
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000014 0.0000180 0.0000559 0.0000188 0.0002683 0.0008684 0.0045471 0.0118967 0.4361410 2.9692710 0.6699616 0.4816384 0.0220261 0.0042684 0.0007099 0.0000625 0.0000189 0.0000067 0.0006753 0.0000575 0.0001214 0.0000051 0.0000037 0.0000005 0.0000003 0.0000001 0.0000000 0.0000000 0.0000001
O16 0.0000001 0.0000000 0.0000001 0.0000001 0.0000002 0.0000007 0.0000054 0.0000178 0.0000123 0.0000858 0.0003262 0.0023272 0.0213847 0.1351195 0.6699616 8.0879700 0.0464877 0.0199241 0.0189992 0.0013709 0.0001330 0.0000147 0.0000257 0.0010373 0.0001497 0.0002335 0.0000197 0.0000053 0.0000010 0.0000003 0.0000001 0.0000001 0.0000001 0.0000002
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000004 0.0000058 0.0000132 0.0000046 0.0000716 0.0002245 0.0005049 0.0040827 0.0343600 0.4816384 0.0464877 3.9041433 0.4921581 0.0244711 0.0060403 0.0011316 0.0002761 0.0000230 0.0000664 0.0000264 0.0000883 0.0000056 0.0000011 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000017 0.0000039 0.0000015 0.0000201 0.0000553 0.0001622 0.0008715 0.0051081 0.0220261 0.0199241 0.4921581 3.8684518 0.4954879 0.0261485 0.0052359 0.0012370 0.0000802 0.0000160 0.0000057 0.0000191 0.0000013 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000002 0.0000009 0.0000033 0.0000114 0.0000650 0.0007581 0.0042684 0.0189992 0.0244711 0.4954879 3.8744493 0.4826831 0.0269929 0.0059238 0.0011667 0.0000035 0.0000024 0.0000047 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000007 0.0000020 0.0000040 0.0000262 0.0002124 0.0007099 0.0013709 0.0060403 0.0261485 0.4826831 3.8774087 0.4887156 0.0239547 0.0098976 0.0000008 0.0000010 0.0000023 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000007 0.0000058 0.0000321 0.0000625 0.0001330 0.0011316 0.0052359 0.0269929 0.4887156 3.8646566 0.4883881 0.0261797 0.0000002 0.0000002 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000010 0.0000090 0.0000189 0.0000147 0.0002761 0.0012370 0.0059238 0.0239547 0.4883881 3.8674384 0.4991764 0.0000001 0.0000001 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000023 0.0000067 0.0000257 0.0000230 0.0000802 0.0011667 0.0098976 0.0261797 0.4991764 3.9594732 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
O24 0.0000001 0.0000001 0.0000003 0.0000006 0.0000023 0.0000099 0.0000509 0.0004697 0.0008753 0.0157433 0.0355067 0.4024253 0.0392086 0.0218736 0.0006753 0.0010373 0.0000664 0.0000160 0.0000035 0.0000008 0.0000002 0.0000001 0.0000001 7.8547679 0.4334942 0.1336948 0.0294702 0.0208777 0.0020741 0.0004795 0.0000620 0.0000099 0.0000031 0.0000004
C25 0.0000000 0.0000000 0.0000000 0.0000004 0.0000011 0.0000017 0.0000128 0.0000373 0.0001051 0.0013695 0.0037863 0.0108018 0.0039409 0.0026557 0.0000575 0.0001497 0.0000264 0.0000057 0.0000024 0.0000010 0.0000002 0.0000001 0.0000000 0.4334942 2.9795972 0.6846836 0.4730979 0.0234293 0.0051086 0.0006868 0.0001070 0.0000385 0.0000132 0.0000001
O26 0.0000003 0.0000001 0.0000002 0.0000009 0.0000031 0.0000109 0.0000230 0.0000612 0.0001508 0.0024831 0.0024170 0.0194042 0.0025133 0.0055195 0.0001214 0.0002335 0.0000883 0.0000191 0.0000047 0.0000023 0.0000007 0.0000003 0.0000001 0.1336948 0.6846836 8.0914917 0.0510569 0.0075422 0.0016588 0.0001809 0.0000357 0.0000195 0.0000041 0.0000003
C27 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000006 0.0000023 0.0000054 0.0000173 0.0001154 0.0004739 0.0039531 0.0004599 0.0001960 0.0000051 0.0000197 0.0000056 0.0000013 0.0000007 0.0000003 0.0000001 0.0000000 0.0000000 0.0294702 0.4730979 0.0510569 3.8880571 0.4933677 0.0236694 0.0069471 0.0012958 0.0003173 0.0000454 0.0000000
C28 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000022 0.0000067 0.0000053 0.0002179 0.0000869 0.0007252 0.0001171 0.0000788 0.0000037 0.0000053 0.0000011 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0208777 0.0234293 0.0075422 0.4933677 3.8667592 0.4942824 0.0221770 0.0074161 0.0013029 0.0001243 0.0000000
C29 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000010 0.0000008 0.0000277 0.0000108 0.0000809 0.0000113 0.0000102 0.0000005 0.0000010 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0020741 0.0051086 0.0016588 0.0236694 0.4942824 3.8628747 0.4950127 0.0218485 0.0071878 0.0010507 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000003 0.0000006 0.0000051 0.0000081 0.0000436 0.0000040 0.0000048 0.0000003 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0004795 0.0006868 0.0001809 0.0069471 0.0221770 0.4950127 3.8757286 0.4910043 0.0230904 0.0060452 0.0000000
C31 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000005 0.0000036 0.0000006 0.0000011 0.0000133 0.0000016 0.0000022 0.0000006 0.0000008 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000620 0.0001070 0.0000357 0.0012958 0.0074161 0.0218485 0.4910043 3.8727824 0.4920345 0.0281611 0.0000000
C32 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000075 0.0000011 0.0000011 0.0000036 0.0000002 0.0000008 0.0000001 0.0000003 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000099 0.0000385 0.0000195 0.0003173 0.0013029 0.0071878 0.0230904 0.4920345 3.8602867 0.4937789 0.0000001
C33 0.0000001 0.0000000 0.0000000 0.0000005 0.0000012 0.0000034 0.0000497 0.0000091 0.0000056 0.0000076 0.0000004 0.0000005 0.0000001 0.0000002 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000031 0.0000132 0.0000041 0.0000454 0.0001243 0.0010507 0.0060452 0.0281611 0.4937789 3.9676521 0.0000002
