

C1 3.9551845 0.4958472 0.0267655 0.0059100 0.0012033 0.0001858 0.0000308 0.0000092 0.0000012 0.0000020 0.0000003 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.4812057
C2 0.4958472 3.8620214 0.4936893 0.0231710 0.0090982 0.0010827 0.0000638 0.0000324 0.0000042 0.0000064 0.0000009 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0227340
C3 0.0267655 0.4936893 3.8710291 0.4932139 0.0245371 0.0055881 0.0010986 0.0003513 0.0000454 0.0000531 0.0000101 0.0000016 0.0000019 0.0000013 0.0000001 0.0000000 0.0000000 0.0058847
C4 0.0059100 0.0231710 0.4932139 3.8719854 0.4894516 0.0253796 0.0054348 0.0012883 0.0001009 0.0001789 0.0000386 0.0000025 0.0000042 0.0000032 0.0000003 0.0000001 0.0000000 0.0013655
C5 0.0012033 0.0090982 0.0245371 0.4894516 3.8753638 0.4859327 0.0258000 0.0074762 0.0007915 0.0016200 0.0002306 0.0000227 0.0000286 0.0000148 0.0000019 0.0000004 0.0000002 0.0000748
C6 0.0001858 0.0010827 0.0055881 0.0253796 0.4859327 3.8823180 0.4828320 0.0398226 0.0039107 0.0176731 0.0004266 0.0001476 0.0000755 0.0000442 0.0000039 0.0000013 0.0000004 0.0000246
C7 0.0000308 0.0000638 0.0010986 0.0054348 0.0258000 0.4828320 3.6041793 0.4046614 0.0119618 0.0132435 0.0044174 0.0003941 0.0001469 0.0000802 0.0000542 0.0000090 0.0000017 0.0000072
O8 0.0000092 0.0000324 0.0003513 0.0012883 0.0074762 0.0398226 0.4046614 7.9118941 0.4410681 0.1393024 0.0325073 0.0042904 0.0061618 0.0042907 0.0006362 0.0001430 0.0000339 0.0000022
C9 0.0000012 0.0000042 0.0000454 0.0001009 0.0007915 0.0039107 0.0119618 0.4410681 2.9427826 0.6608214 0.4682764 0.0275779 0.0065472 0.0007368 0.0000593 0.0000316 0.0000079 0.0000004
O10 0.0000020 0.0000064 0.0000531 0.0001789 0.0016200 0.0176731 0.0132435 0.1393024 0.6608214 8.1189271 0.0535610 0.0152597 0.0019645 0.0005246 0.0000904 0.0000189 0.0000058 0.0000009
C11 0.0000003 0.0000009 0.0000101 0.0000386 0.0002306 0.0004266 0.0044174 0.0325073 0.4682764 0.0535610 3.8805880 0.4830566 0.0232622 0.0078170 0.0008891 0.0004461 0.0001236 0.0000001
C12 0.0000001 0.0000001 0.0000016 0.0000025 0.0000227 0.0001476 0.0003941 0.0042904 0.0275779 0.0152597 0.4830566 3.8660412 0.4909779 0.0237978 0.0058307 0.0010177 0.0001695 0.0000001
C13 0.0000001 0.0000002 0.0000019 0.0000042 0.0000286 0.0000755 0.0001469 0.0061618 0.0065472 0.0019645 0.0232622 0.4909779 3.8652798 0.4935376 0.0253885 0.0095614 0.0013420 0.0000000
C14 0.0000000 0.0000001 0.0000013 0.0000032 0.0000148 0.0000442 0.0000802 0.0042907 0.0007368 0.0005246 0.0078170 0.0237978 0.4935376 3.8796391 0.4901249 0.0225254 0.0060078 0.0000000
C15 0.0000000 0.0000000 0.0000001 0.0000003 0.0000019 0.0000039 0.0000542 0.0006362 0.0000593 0.0000904 0.0008891 0.0058307 0.0253885 0.4901249 3.8682110 0.4934211 0.0273969 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000013 0.0000090 0.0001430 0.0000316 0.0000189 0.0004461 0.0010177 0.0095614 0.0225254 0.4934211 3.8695747 0.4935905 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000017 0.0000339 0.0000079 0.0000058 0.0001236 0.0001695 0.0013420 0.0060078 0.0273969 0.4935905 3.9671119 0.0000000
