

C1 3.9612538 0.5004280 0.0243976 0.0071399 0.0013765 0.0003835 0.0000507 0.0000080 0.0000022 0.0000021 0.0000007 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.4716169
C2 0.5004280 3.8650468 0.4906941 0.0219198 0.0087579 0.0017006 0.0001376 0.0000557 0.0000160 0.0000055 0.0000036 0.0000007 0.0000001 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0194069
C3 0.0243976 0.4906941 3.8647308 0.4961221 0.0232481 0.0092013 0.0010123 0.0004950 0.0001199 0.0000373 0.0000307 0.0000058 0.0000008 0.0000004 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.0000000 0.0000003 0.0083681
C4 0.0071399 0.0219198 0.4961221 3.8655713 0.4844091 0.0233848 0.0057744 0.0011774 0.0001313 0.0002617 0.0000289 0.0000028 0.0000025 0.0000019 0.0000004 0.0000002 0.0000001 0.0000002 0.0000001 0.0000000 0.0000005 0.0055238
C5 0.0013765 0.0087579 0.0232481 0.4844091 3.8672057 0.4945000 0.0246720 0.0103072 0.0011474 0.0008513 0.0002036 0.0000197 0.0000096 0.0000058 0.0000008 0.0000005 0.0000002 0.0000007 0.0000003 0.0000000 0.0000028 0.0004019
C6 0.0003835 0.0017006 0.0092013 0.0233848 0.4945000 3.8706736 0.4919758 0.0259133 0.0049757 0.0031845 0.0009811 0.0002305 0.0000167 0.0000077 0.0000020 0.0000005 0.0000003 0.0000025 0.0000009 0.0000000 0.0000064 0.0002139
C7 0.0000507 0.0001376 0.0010123 0.0057744 0.0246720 0.4919758 3.8693273 0.4868308 0.0204421 0.0299464 0.0048515 0.0008720 0.0000702 0.0000466 0.0000071 0.0000031 0.0000012 0.0000090 0.0000028 0.0000002 0.0000261 0.0000560
C8 0.0000080 0.0000557 0.0004950 0.0011774 0.0103072 0.0259133 0.4868308 3.9036196 0.4641421 0.0503200 0.0385756 0.0043274 0.0005277 0.0003882 0.0000309 0.0000182 0.0000052 0.0000336 0.0000117 0.0000008 0.0001664 0.0000044
C9 0.0000022 0.0000160 0.0001199 0.0001313 0.0011474 0.0049757 0.0204421 0.4641421 2.9854429 0.6571171 0.5143852 0.0129869 0.0040654 0.0044924 0.0003557 0.0001237 0.0000315 0.0001880 0.0000848 0.0000031 0.0006328 0.0000017
O10 0.0000021 0.0000055 0.0000373 0.0002617 0.0008513 0.0031845 0.0299464 0.0503200 0.6571171 8.1343188 0.1256316 0.0157037 0.0106401 0.0104321 0.0012268 0.0005457 0.0001283 0.0007290 0.0002557 0.0000095 0.0012733 0.0000023
