

C1 3.9708066 0.4986494 0.0280623 0.0058649 0.0013767 0.0004813 0.0002516 0.0000361 0.0000174 0.0000063 0.0000005 0.0000005 0.0000009 0.0000019 0.0000005 0.0000026 0.0000001 0.4817803
C2 0.4986494 3.8693005 0.4891964 0.0252591 0.0058752 0.0029198 0.0010380 0.0001227 0.0000659 0.0000141 0.0000018 0.0000025 0.0000034 0.0000132 0.0000019 0.0000053 0.0000003 0.0209728
C3 0.0280623 0.4891964 3.8635709 0.4800345 0.0317803 0.0174983 0.0058687 0.0003303 0.0002944 0.0000621 0.0000066 0.0000087 0.0000106 0.0000909 0.0000153 0.0000549 0.0000034 0.0038560
C4 0.0058649 0.0252591 0.4800345 3.8893267 0.4737238 0.0539116 0.0330266 0.0041416 0.0004606 0.0001951 0.0000128 0.0000302 0.0002071 0.0004642 0.0000880 0.0004550 0.0000193 0.0010058
C5 0.0013767 0.0058752 0.0317803 0.4737238 2.9368330 0.6594798 0.4405479 0.0113142 0.0043217 0.0007808 0.0000802 0.0000895 0.0007164 0.0035145 0.0002760 0.0024103 0.0000475 0.0002675
O6 0.0004813 0.0029198 0.0174983 0.0539116 0.6594798 8.1414982 0.1354785 0.0197233 0.0034252 0.0005966 0.0002177 0.0001753 0.0002996 0.0021680 0.0004646 0.0030508 0.0007144 0.0001289
O7 0.0002516 0.0010380 0.0058687 0.0330266 0.4405479 0.1354785 7.8527183 0.3966873 0.0441330 0.0062108 0.0005420 0.0014259 0.0049578 0.0332380 0.0022168 0.0136168 0.0006818 0.0000754
C8 0.0000361 0.0001227 0.0003303 0.0041416 0.0113142 0.0197233 0.3966873 3.5879545 0.4644940 0.0199258 0.0021330 0.0129162 0.0205490 0.4727097 0.0206700 0.0033362 0.0049951 0.0000097
C9 0.0000174 0.0000659 0.0002944 0.0004606 0.0043217 0.0034252 0.0441330 0.4644940 3.8834965 0.4833150 0.0261964 0.0208628 0.0107120 0.0209067 0.0048236 0.0003127 0.0005210 0.0000060
C10 0.0000063 0.0000141 0.0000621 0.0001951 0.0007808 0.0005966 0.0062108 0.0199258 0.4833150 3.8014573 0.4875826 0.4830221 0.0247484 0.0033273 0.0004284 0.0000856 0.0004721 0.0000020
C11 0.0000005 0.0000018 0.0000066 0.0000128 0.0000802 0.0002177 0.0005420 0.0021330 0.0261964 0.4875826 3.9581087 0.0252759 0.0056972 0.0005353 0.0001310 0.0000163 0.0000549 0.0000002
C12 0.0000005 0.0000025 0.0000087 0.0000302 0.0000895 0.0001753 0.0014259 0.0129162 0.0208628 0.4830221 0.0252759 3.8744887 0.4882374 0.0223097 0.0016665 0.0004762 0.0055573 0.0000002
C13 0.0000009 0.0000034 0.0000106 0.0002071 0.0007164 0.0002996 0.0049578 0.0205490 0.0107120 0.0247484 0.0056972 0.4882374 3.8798122 0.4789764 0.0239071 0.0053504 0.0062222 0.0000002
C14 0.0000019 0.0000132 0.0000909 0.0004642 0.0035145 0.0021680 0.0332380 0.4727097 0.0209067 0.0033273 0.0005353 0.0223097 0.4789764 3.8119537 0.4821906 0.0229091 0.0215978 0.0000006
C15 0.0000005 0.0000019 0.0000153 0.0000880 0.0002760 0.0004646 0.0022168 0.0206700 0.0048236 0.0004284 0.0001310 0.0016665 0.0239071 0.4821906 3.7898727 0.4877305 0.4915535 0.0000003
C16 0.0000026 0.0000053 0.0000549 0.0004550 0.0024103 0.0030508 0.0136168 0.0033362 0.0003127 0.0000856 0.0000163 0.0004762 0.0053504 0.0229091 0.4877305 3.9752699 0.0287366 0.0000006
C17 0.0000001 0.0000003 0.0000034 0.0000193 0.0000475 0.0007144 0.0006818 0.0049951 0.0005210 0.0004721 0.0000549 0.0055573 0.0062222 0.0215978 0.4915535 0.0287366 3.9600213 0.0000001
