

C1 4.0336678 0.8595714 0.0364712 0.0400451 0.0483306 0.0076522 0.0014709 0.0010450 0.0001208 0.0000098 0.0000068 0.4831519
C2 0.8595714 3.8672803 0.5095539 0.5524840 0.0360523 0.0076986 0.0007530 0.0007012 0.0002011 0.0000107 0.0000045 0.0295250
C3 0.0364712 0.5095539 3.9782305 0.0233449 0.0115155 0.0013443 0.0001297 0.0001671 0.0000306 0.0000087 0.0000027 0.0082952
C4 0.0400451 0.5524840 0.0233449 3.9171849 0.8354028 0.0646092 0.0078348 0.0104124 0.0007438 0.0001079 0.0000298 0.0061668
C5 0.0483306 0.0360523 0.0115155 0.8354028 3.6570351 0.4271473 0.0113454 0.0251867 0.0042799 0.0003521 0.0001399 0.0033047
O6 0.0076522 0.0076986 0.0013443 0.0646092 0.4271473 7.9202562 0.4320026 0.1393904 0.0335170 0.0049942 0.0009099 0.0006691
C7 0.0014709 0.0007530 0.0001297 0.0078348 0.0113454 0.4320026 2.9519742 0.6795840 0.4722640 0.0285529 0.0060288 0.0001067
O8 0.0010450 0.0007012 0.0001671 0.0104124 0.0251867 0.1393904 0.6795840 8.1133114 0.0530942 0.0161777 0.0026821 0.0000772
C9 0.0001208 0.0002011 0.0000306 0.0007438 0.0042799 0.0335170 0.4722640 0.0530942 3.8751194 0.4828573 0.0297677 0.0000164
C10 0.0000098 0.0000107 0.0000087 0.0001079 0.0003521 0.0049942 0.0285529 0.0161777 0.4828573 3.8753183 0.4959768 0.0000015
C11 0.0000068 0.0000045 0.0000027 0.0000298 0.0001399 0.0009099 0.0060288 0.0026821 0.0297677 0.4959768 3.9688581 0.0000007
