

C1 3.9643543 0.4985108 0.0223871 0.0133763 0.0055781 0.0008358 0.0030619 0.4720044
C2 0.4985108 3.8669086 0.4611668 0.0421010 0.0299215 0.0069108 0.0125395 0.0187364
C3 0.0223871 0.4611668 3.4929031 0.4417778 0.4529262 0.0233005 0.0565550 0.0040279
O4 0.0133763 0.0421010 0.4417778 8.1049072 0.0406170 0.0067517 0.0500484 0.0148150
C5 0.0055781 0.0299215 0.4529262 0.0406170 3.2318626 0.4824689 0.7034346 0.0004075
C6 0.0008358 0.0069108 0.0233005 0.0067517 0.4824689 4.0261803 0.0687594 0.0002127
O7 0.0030619 0.0125395 0.0565550 0.0500484 0.7034346 0.0687594 8.1564266 0.0002998
