

C1 3.9819988 0.4969810 0.0228820 0.0054206 0.0168137 0.4818846
C2 0.4969810 3.8754226 0.4664285 0.0293004 0.0475244 0.0218390
C3 0.0228820 0.4664285 3.4726646 0.4793377 0.4283430 0.0032766
C4 0.0054206 0.0293004 0.4793377 3.9833355 0.0488616 0.0009192
O5 0.0168137 0.0475244 0.4283430 0.0488616 8.1021841 0.0013121
