

C1 4.0157045 0.4874327 0.0667721 0.0233851 0.0036868 0.0014229 0.0005290 0.0000984 0.0007474 0.0190166 0.4660694
C2 0.4874327 3.2418608 0.7140426 0.4901752 0.0264258 0.0062519 0.0042525 0.0005318 0.0057152 0.0377698 0.0181333
O3 0.0667721 0.7140426 8.0983791 0.0582815 0.0256963 0.0034091 0.0091721 0.0006232 0.0042367 0.0207157 0.0101373
C4 0.0233851 0.4901752 0.0582815 3.5427414 0.6355792 0.0520069 0.0397001 0.0025813 0.0260129 0.6282759 0.0026470
C5 0.0036868 0.0264258 0.0256963 0.6355792 3.5698976 0.6616502 0.0216264 0.0049744 0.0477892 0.0549357 0.0005079
N6 0.0014229 0.0062519 0.0034091 0.0520069 0.6616502 6.4752892 0.6386964 0.0409531 0.0583292 0.0617875 0.0002124
C7 0.0005290 0.0042525 0.0091721 0.0397001 0.0216264 0.6386964 3.4996430 0.5019273 0.6341276 0.0524733 0.0003337
C8 0.0000984 0.0005318 0.0006232 0.0025813 0.0049744 0.0409531 0.5019273 4.0049995 0.0271317 0.0067200 0.0000661
C9 0.0007474 0.0057152 0.0042367 0.0260129 0.0477892 0.0583292 0.6341276 0.0271317 3.5784189 0.6680087 0.0007758
N10 0.0190166 0.0377698 0.0207157 0.6282759 0.0549357 0.0617875 0.0524733 0.0067200 0.6680087 6.4402832 0.0251211
