

C1 4.0110947 0.4942219 0.0643334 0.0244023 0.0119264 0.0042500 0.0008165 0.0002637 0.0000571 0.0001360 0.0000514 0.0002919 0.4673584
C2 0.4942219 3.2498795 0.7006134 0.5108060 0.0198366 0.0419518 0.0057956 0.0019637 0.0003073 0.0011602 0.0002907 0.0019258 0.0224282
O3 0.0643334 0.7006134 8.1067040 0.0617728 0.0067730 0.0532616 0.0037529 0.0029087 0.0003658 0.0021445 0.0004634 0.0034389 0.0138229
C4 0.0244023 0.5108060 0.0617728 3.9114066 0.5086007 0.8245476 0.0329414 0.0139796 0.0017965 0.0067713 0.0016803 0.0162192 0.0023627
C5 0.0119264 0.0198366 0.0067730 0.5086007 3.9749576 0.0309902 0.0114913 0.0014227 0.0007150 0.0007423 0.0016676 0.0140978 0.0053162
C6 0.0042500 0.0419518 0.0532616 0.8245476 0.0309902 3.9446729 0.5397880 0.0307253 0.0050036 0.0032612 0.0049313 0.0272637 0.0010375
C7 0.0008165 0.0057956 0.0037529 0.0329414 0.0114913 0.5397880 3.8766178 0.6491818 0.0336694 0.0467823 0.0339064 0.6766295 0.0001398
C8 0.0002637 0.0019637 0.0029087 0.0139796 0.0014227 0.0307253 0.6491818 3.9503029 0.7188098 0.0372945 0.0496885 0.0363425 0.0000795
C9 0.0000571 0.0003073 0.0003658 0.0017965 0.0007150 0.0050036 0.0336694 0.7188098 3.9401853 0.6762776 0.0366616 0.0470760 0.0000164
C10 0.0001360 0.0011602 0.0021445 0.0067713 0.0007423 0.0032612 0.0467823 0.0372945 0.6762776 3.9473149 0.7057574 0.0367176 0.0000568
C11 0.0000514 0.0002907 0.0004634 0.0016803 0.0016676 0.0049313 0.0339064 0.0496885 0.0366616 0.7057574 3.9502635 0.6862500 0.0000138
C12 0.0002919 0.0019258 0.0034389 0.0162192 0.0140978 0.0272637 0.6766295 0.0363425 0.0470760 0.0367176 0.6862500 3.9422809 0.0001006
