

C1 3.9829908 0.4846551 0.0596447 0.0369577 0.0045548 0.0006419 0.0000503 0.0000074 0.0000180 0.0000914 0.4662100
C2 0.4846551 2.9389136 0.6813647 0.4543700 0.0119844 0.0039913 0.0003335 0.0000418 0.0001072 0.0006031 0.0249112
O3 0.0596447 0.6813647 8.1117139 0.1299734 0.0219203 0.0019934 0.0005339 0.0000700 0.0002000 0.0010444 0.0130796
O4 0.0369577 0.4543700 0.1299734 7.8583198 0.4087724 0.0306982 0.0090091 0.0011382 0.0052300 0.0153311 0.0050092
C5 0.0045548 0.0119844 0.0219203 0.4087724 3.6343515 0.4615333 0.0228068 0.0024546 0.0019745 0.0458943 0.0005141
C6 0.0006419 0.0039913 0.0019934 0.0306982 0.4615333 3.4720053 0.4747234 0.0230120 0.0147336 0.4260906 0.0000688
C7 0.0000503 0.0003335 0.0005339 0.0090091 0.0228068 0.4747234 3.9040275 0.4865222 0.0243489 0.0405774 0.0000110
C8 0.0000074 0.0000418 0.0000700 0.0011382 0.0024546 0.0230120 0.4865222 3.9015165 0.4764904 0.0445570 0.0000019
C9 0.0000180 0.0001072 0.0002000 0.0052300 0.0019745 0.0147336 0.0243489 0.4764904 3.5197358 0.4338485 0.0000025
O10 0.0000914 0.0006031 0.0010444 0.0153311 0.0458943 0.4260906 0.0405774 0.0445570 0.4338485 7.9587899 0.0000184
