

C1 4.0396069 0.9115997 0.0369522 0.0119424 0.0017673 0.0009575 0.0001362 0.0000089 0.0000034 0.0000009 0.0000002 0.0021789 0.0004339 0.0000499 0.0022404 0.4837655
C2 0.9115997 3.9434465 0.5153052 0.0237329 0.0047645 0.0023369 0.0002270 0.0000180 0.0000058 0.0000009 0.0000002 0.0131849 0.0016241 0.0001650 0.0037345 0.0321183
C3 0.0369522 0.5153052 3.8805352 0.4651213 0.0284661 0.0117848 0.0007495 0.0001081 0.0000296 0.0000023 0.0000006 0.0362978 0.0039774 0.0005373 0.0026788 0.0069971
C4 0.0119424 0.0237329 0.4651213 3.5449847 0.4910666 0.0315252 0.0056694 0.0010245 0.0002345 0.0000215 0.0000048 0.4007934 0.0113123 0.0039508 0.0226503 0.0006378
C5 0.0017673 0.0047645 0.0284661 0.4910666 3.9543544 0.8836528 0.0335256 0.0150456 0.0023343 0.0001030 0.0000475 0.0372893 0.0041788 0.0005485 0.0032407 0.0001110
C6 0.0009575 0.0023369 0.0117848 0.0315252 0.8836528 3.9493958 0.5163233 0.0236762 0.0051646 0.0012047 0.0002266 0.0164200 0.0008106 0.0001327 0.0012354 0.0000711
C7 0.0001362 0.0002270 0.0007495 0.0056694 0.0335256 0.5163233 3.8859580 0.4911032 0.0272625 0.0055556 0.0011061 0.0013136 0.0000576 0.0000108 0.0001192 0.0000083
C8 0.0000089 0.0000180 0.0001081 0.0010245 0.0150456 0.0236762 0.4911032 3.8651967 0.4880574 0.0245313 0.0058242 0.0005374 0.0000538 0.0000127 0.0000487 0.0000011
C9 0.0000034 0.0000058 0.0000296 0.0002345 0.0023343 0.0051646 0.0272625 0.4880574 3.8678092 0.4892933 0.0286165 0.0001605 0.0000221 0.0000051 0.0000241 0.0000004
C10 0.0000009 0.0000009 0.0000023 0.0000215 0.0001030 0.0012047 0.0055556 0.0245313 0.4892933 3.8648815 0.4981221 0.0000260 0.0000010 0.0000003 0.0000019 0.0000001
C11 0.0000002 0.0000002 0.0000006 0.0000048 0.0000475 0.0002266 0.0011061 0.0058242 0.0286165 0.4981221 3.9629408 0.0000088 0.0000010 0.0000002 0.0000012 0.0000001
O12 0.0021789 0.0131849 0.0362978 0.4007934 0.0372893 0.0164200 0.0013136 0.0005374 0.0001605 0.0000260 0.0000088 7.8892132 0.4357229 0.0354430 0.1384139 0.0003910
C13 0.0004339 0.0016241 0.0039774 0.0113123 0.0041788 0.0008106 0.0000576 0.0000538 0.0000221 0.0000010 0.0000010 0.4357229 2.9443165 0.4884449 0.6774156 0.0000565
C14 0.0000499 0.0001650 0.0005373 0.0039508 0.0005485 0.0001327 0.0000108 0.0000127 0.0000051 0.0000003 0.0000002 0.0354430 0.4884449 3.9921513 0.0539910 0.0000141
O15 0.0022404 0.0037345 0.0026788 0.0226503 0.0032407 0.0012354 0.0001192 0.0000487 0.0000241 0.0000019 0.0000012 0.1384139 0.6774156 0.0539910 8.1011330 0.0000997
