

C1 4.0482247 0.8828967 0.0403003 0.0520862 0.0031733 0.0025517 0.0005265 0.0001124 0.0000717 0.4849836
C2 0.8828967 3.9423195 0.5644953 0.0379599 0.0056892 0.0009994 0.0002283 0.0000737 0.0000248 0.0315400
C3 0.0403003 0.5644953 3.9470746 0.8556018 0.0328417 0.0108231 0.0019922 0.0003931 0.0002024 0.0072741
C4 0.0520862 0.0379599 0.8556018 3.9537668 0.5132712 0.0292458 0.0057120 0.0012694 0.0002603 0.0024745
C5 0.0031733 0.0056892 0.0328417 0.5132712 3.8727301 0.4813543 0.0273345 0.0057829 0.0011292 0.0001711
C6 0.0025517 0.0009994 0.0108231 0.0292458 0.4813543 3.8709726 0.4893634 0.0245864 0.0062683 0.0001163
C7 0.0005265 0.0002283 0.0019922 0.0057120 0.0273345 0.4893634 3.8554829 0.4940597 0.0297625 0.0000242
C8 0.0001124 0.0000737 0.0003931 0.0012694 0.0057829 0.0245864 0.4940597 3.8738192 0.4941956 0.0000057
C9 0.0000717 0.0000248 0.0002024 0.0002603 0.0011292 0.0062683 0.0297625 0.4941956 3.9662197 0.0000032
