

C1 3.9626654 0.4942262 0.0296992 0.0122211 0.0009872 0.0003295 0.0000688 0.0000045 0.0000095 0.0000014 0.0000007 0.0000001 0.0000000 0.0000000 0.4825696
C2 0.4942262 3.8691328 0.5126814 0.0344057 0.0059562 0.0009181 0.0003443 0.0000263 0.0000502 0.0000090 0.0000077 0.0000006 0.0000001 0.0000000 0.0206005
C3 0.0296992 0.5126814 3.9569968 0.8833925 0.0362012 0.0106738 0.0024330 0.0001475 0.0005449 0.0000591 0.0000384 0.0000038 0.0000005 0.0000003 0.0054921
C4 0.0122211 0.0344057 0.8833925 3.9614323 0.5073924 0.0290606 0.0077358 0.0006493 0.0016042 0.0002107 0.0001314 0.0000110 0.0000023 0.0000007 0.0023428
C5 0.0009872 0.0059562 0.0362012 0.5073924 3.8786842 0.4822207 0.0389839 0.0037617 0.0179553 0.0004885 0.0005499 0.0000362 0.0000089 0.0000041 0.0002290
C6 0.0003295 0.0009181 0.0106738 0.0290606 0.4822207 3.5995393 0.4129847 0.0113053 0.0156081 0.0041256 0.0010869 0.0001964 0.0000158 0.0000040 0.0000475
O7 0.0000688 0.0003443 0.0024330 0.0077358 0.0389839 0.4129847 7.9166501 0.4398419 0.1292201 0.0395177 0.0127232 0.0012163 0.0001786 0.0000384 0.0000130
C8 0.0000045 0.0000263 0.0001475 0.0006493 0.0037617 0.0113053 0.4398419 2.9249787 0.6502457 0.5089221 0.0432630 0.0058797 0.0013723 0.0002953 0.0000010
O9 0.0000095 0.0000502 0.0005449 0.0016042 0.0179553 0.0156081 0.1292201 0.6502457 8.1141376 0.0564168 0.0463924 0.0032062 0.0011309 0.0004137 0.0000030
C10 0.0000014 0.0000090 0.0000591 0.0002107 0.0004885 0.0041256 0.0395177 0.5089221 0.0564168 3.9678721 0.8532225 0.0321687 0.0190555 0.0026840 0.0000003
C11 0.0000007 0.0000077 0.0000384 0.0001314 0.0005499 0.0010869 0.0127232 0.0432630 0.0463924 0.8532225 3.9437685 0.5137511 0.0259735 0.0058741 0.0000001
C12 0.0000001 0.0000006 0.0000038 0.0000110 0.0000362 0.0001964 0.0012163 0.0058797 0.0032062 0.0321687 0.5137511 3.8848332 0.4940675 0.0279280 0.0000000
C13 0.0000000 0.0000001 0.0000005 0.0000023 0.0000089 0.0000158 0.0001786 0.0013723 0.0011309 0.0190555 0.0259735 0.4940675 3.8526130 0.4963547 0.0000000
C14 0.0000000 0.0000000 0.0000003 0.0000007 0.0000041 0.0000040 0.0000384 0.0002953 0.0004137 0.0026840 0.0058741 0.0279280 0.4963547 3.9575855 0.0000000
