

C1 3.9700047 0.5036815 0.0246410 0.0084445 0.0046275 0.0032959 0.0011097 0.4774811
C2 0.5036815 3.8638562 0.4749465 0.0224587 0.0229400 0.0293926 0.0049623 0.0225858
C3 0.0246410 0.4749465 3.8211633 0.4883620 0.4656383 0.0449250 0.0343184 0.0059087
C4 0.0084445 0.0224587 0.4883620 3.9686434 0.0281390 0.0097888 0.0134328 0.0006082
C5 0.0046275 0.0229400 0.4656383 0.0281390 2.9602496 0.6832973 0.4383311 0.0010413
O6 0.0032959 0.0293926 0.0449250 0.0097888 0.6832973 8.0995020 0.1472466 0.0001590
O7 0.0011097 0.0049623 0.0343184 0.0134328 0.4383311 0.1472466 8.0746712 0.0004247
