

C1 3.9637465 0.4958676 0.0268083 0.0059460 0.0011300 0.0001485 0.0001218 0.0000339 0.0000012 0.0000008 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4828618
C2 0.4958676 3.8721714 0.4926763 0.0234769 0.0088546 0.0009887 0.0004611 0.0001074 0.0000049 0.0000019 0.0000017 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0223037
C3 0.0268083 0.4926763 3.8602163 0.4877672 0.0232556 0.0057098 0.0009315 0.0001324 0.0000226 0.0000038 0.0000020 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0045417
C4 0.0059460 0.0234769 0.4877672 3.8707048 0.4949483 0.0248771 0.0082271 0.0010329 0.0001182 0.0000238 0.0000056 0.0000011 0.0000004 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0011574
C5 0.0011300 0.0088546 0.0232556 0.4949483 3.8619843 0.4944325 0.0219452 0.0050286 0.0011061 0.0001396 0.0001157 0.0000355 0.0000048 0.0000007 0.0000002 0.0000000 0.0000002 0.0000000 0.0000000 0.0000000 0.0001021
C6 0.0001485 0.0009887 0.0057098 0.0248771 0.4944325 3.8710954 0.4915545 0.0232994 0.0091251 0.0010910 0.0004762 0.0001250 0.0000170 0.0000017 0.0000008 0.0000002 0.0000003 0.0000001 0.0000000 0.0000000 0.0000146
C7 0.0001218 0.0004611 0.0009315 0.0082271 0.0219452 0.4915545 3.8757859 0.4946099 0.0237874 0.0054404 0.0009324 0.0001027 0.0000953 0.0000172 0.0000024 0.0000006 0.0000006 0.0000002 0.0000000 0.0000000 0.0000212
C8 0.0000339 0.0001074 0.0001324 0.0010329 0.0050286 0.0232994 0.4946099 3.8697843 0.4925107 0.0228386 0.0089726 0.0010429 0.0004173 0.0000502 0.0000063 0.0000012 0.0000020 0.0000005 0.0000001 0.0000000 0.0000047
C9 0.0000012 0.0000049 0.0000226 0.0001182 0.0011061 0.0091251 0.0237874 0.4925107 3.8764634 0.4890120 0.0242062 0.0056575 0.0008192 0.0001155 0.0000451 0.0000130 0.0000079 0.0000019 0.0000003 0.0000001 0.0000004
C10 0.0000008 0.0000019 0.0000038 0.0000238 0.0001396 0.0010910 0.0054404 0.0228386 0.4890120 3.8564759 0.4940052 0.0230792 0.0072888 0.0014467 0.0003313 0.0000446 0.0000232 0.0000117 0.0000012 0.0000003 0.0000002
C11 0.0000004 0.0000017 0.0000020 0.0000056 0.0001157 0.0004762 0.0009324 0.0089726 0.0242062 0.4940052 3.8750165 0.4871228 0.0216522 0.0077254 0.0013645 0.0001173 0.0001114 0.0000197 0.0000018 0.0000004 0.0000001
C12 0.0000001 0.0000004 0.0000008 0.0000011 0.0000355 0.0001250 0.0001027 0.0010429 0.0056575 0.0230792 0.4871228 3.8538359 0.4939098 0.0222152 0.0077852 0.0008873 0.0007592 0.0001371 0.0000165 0.0000029 0.0000000
C13 0.0000000 0.0000001 0.0000001 0.0000004 0.0000048 0.0000170 0.0000953 0.0004173 0.0008192 0.0072888 0.0216522 0.4939098 3.8701186 0.4927901 0.0245315 0.0049109 0.0032925 0.0009025 0.0002071 0.0000528 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000001 0.0000007 0.0000017 0.0000172 0.0000502 0.0001155 0.0014467 0.0077254 0.0222152 0.4927901 3.8554015 0.4877883 0.0218367 0.0297672 0.0049356 0.0007892 0.0001505 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000008 0.0000024 0.0000063 0.0000451 0.0003313 0.0013645 0.0077852 0.0245315 0.4877883 3.8945852 0.4769023 0.0483302 0.0362584 0.0040721 0.0005742 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000006 0.0000012 0.0000130 0.0000446 0.0001173 0.0008873 0.0049109 0.0218367 0.4769023 2.9575379 0.6778426 0.4418392 0.0116920 0.0047534 0.0000000
O17 0.0000000 0.0000001 0.0000001 0.0000001 0.0000002 0.0000003 0.0000006 0.0000020 0.0000079 0.0000232 0.0001114 0.0007592 0.0032925 0.0297672 0.0483302 0.6778426 8.0961006 0.1313185 0.0191777 0.0024614 0.0000001
O18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000019 0.0000117 0.0000197 0.0001371 0.0009025 0.0049356 0.0362584 0.4418392 0.1313185 7.8940898 0.4147279 0.0443628 0.0000001
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000012 0.0000018 0.0000165 0.0002071 0.0007892 0.0040721 0.0116920 0.0191777 0.4147279 3.5870970 0.4870248 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000004 0.0000029 0.0000528 0.0001505 0.0005742 0.0047534 0.0024614 0.0443628 0.4870248 3.9646812 0.0000000
