

C1 3.9717660 0.5064617 0.0243249 0.0369378 0.0060828 0.0008876 0.0002538 0.0000315 0.0000751 0.0000046 0.0000027 0.0000006 0.0000014 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4761823
C2 0.5064617 3.8921270 0.5121367 0.8666615 0.0322601 0.0121219 0.0024580 0.0001568 0.0004570 0.0000405 0.0000193 0.0000033 0.0000090 0.0000005 0.0000005 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000001 0.0213615
C3 0.0243249 0.5121367 3.9677513 0.0327758 0.0120204 0.0011775 0.0001586 0.0002169 0.0000356 0.0000139 0.0000046 0.0000006 0.0000013 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0046200
C4 0.0369378 0.8666615 0.0327758 3.9566946 0.5083226 0.0323487 0.0052724 0.0010117 0.0009960 0.0000895 0.0000358 0.0000053 0.0000153 0.0000013 0.0000010 0.0000001 0.0000002 0.0000001 0.0000002 0.0000001 0.0000001 0.0089561
C5 0.0060828 0.0322601 0.0120204 0.5083226 3.8756091 0.4785946 0.0226190 0.0097059 0.0056484 0.0012627 0.0002745 0.0000444 0.0001031 0.0000055 0.0000094 0.0000007 0.0000014 0.0000002 0.0000013 0.0000002 0.0000015 0.0006753
C6 0.0008876 0.0121219 0.0011775 0.0323487 0.4785946 3.8630165 0.4862520 0.0247439 0.0243327 0.0098374 0.0014475 0.0001181 0.0006126 0.0000345 0.0000266 0.0000022 0.0000029 0.0000004 0.0000026 0.0000005 0.0000034 0.0001549
C7 0.0002538 0.0024580 0.0001586 0.0052724 0.0226190 0.4862520 3.8045297 0.4828803 0.4796462 0.0247609 0.0071379 0.0006818 0.0016691 0.0002239 0.0001320 0.0000086 0.0000132 0.0000016 0.0000111 0.0000020 0.0000161 0.0000384
C8 0.0000315 0.0001568 0.0002169 0.0010117 0.0097059 0.0247439 0.4828803 3.9569480 0.0304311 0.0056079 0.0012640 0.0001075 0.0002418 0.0000361 0.0000252 0.0000019 0.0000026 0.0000004 0.0000023 0.0000005 0.0000033 0.0000113
C9 0.0000751 0.0004570 0.0000356 0.0009960 0.0056484 0.0243327 0.4796462 0.0304311 3.8768818 0.4850279 0.0380920 0.0035211 0.0183799 0.0004847 0.0004430 0.0000351 0.0000441 0.0000054 0.0000373 0.0000054 0.0000488 0.0000087
C10 0.0000046 0.0000405 0.0000139 0.0000895 0.0012627 0.0098374 0.0247609 0.0056079 0.4850279 3.6203255 0.4063259 0.0114423 0.0147740 0.0043919 0.0008372 0.0000543 0.0000438 0.0000058 0.0000324 0.0000162 0.0000915 0.0000009
