

C1 3.9767163 0.4793570 0.0610192 0.0354071 0.0047054 0.0004603 0.0004006 0.0000823 0.0002376 0.0004917 0.4677870
C2 0.4793570 2.9295373 0.6775934 0.4477842 0.0116407 0.0050631 0.0011409 0.0002469 0.0005779 0.0024367 0.0210698
O3 0.0610192 0.6775934 8.0708938 0.1337245 0.0168256 0.0139217 0.0017744 0.0010403 0.0018282 0.0392562 0.0122621
O4 0.0354071 0.4477842 0.1337245 7.8878051 0.4093315 0.0489228 0.0141530 0.0016003 0.0064597 0.0055290 0.0046736
C5 0.0047054 0.0116407 0.0168256 0.4093315 3.5914445 0.4853942 0.0283161 0.0043680 0.0088121 0.0283365 0.0005936
C6 0.0004603 0.0050631 0.0139217 0.0489228 0.4853942 3.5468407 0.7052456 0.0433364 0.0794775 0.4808490 0.0001419
C7 0.0004006 0.0011409 0.0017744 0.0141530 0.0283161 0.7052456 3.9739698 0.6550111 0.0447242 0.0866737 0.0001245
C8 0.0000823 0.0002469 0.0010403 0.0016003 0.0043680 0.0433364 0.6550111 3.9686048 0.7350791 0.0853204 0.0000381
C9 0.0002376 0.0005779 0.0018282 0.0064597 0.0088121 0.0794775 0.0447242 0.7350791 3.6348164 0.4904650 0.0000968
O10 0.0004917 0.0024367 0.0392562 0.0055290 0.0283365 0.4808490 0.0866737 0.0853204 0.4904650 7.8354697 0.0000680
