

C1 3.9882505 0.5046262 0.0213977 0.0325371 0.4831812
C2 0.5046262 3.9362675 0.4851570 0.0634088 0.0237537
C3 0.0213977 0.4851570 3.2817231 0.7385413 0.0035651
O4 0.0325371 0.0634088 0.7385413 8.1122987 0.0024957
