

C1 3.9554737 0.4822140 0.0257480 0.0021851 0.0005943 0.0000762 0.0000266 0.0000321 0.0055329 0.0006560 0.0000675 0.0005918 0.0000173 0.0000051 0.0000021 0.0254422 0.4720835
C2 0.4822140 3.8106849 0.4870063 0.0202584 0.0051759 0.0003835 0.0000643 0.0002699 0.0216109 0.0061919 0.0008168 0.0006376 0.0001991 0.0001253 0.0000128 0.4869022 0.0186656
C3 0.0257480 0.4870063 3.8803632 0.4983204 0.0203109 0.0049064 0.0007670 0.0010936 0.0052061 0.0006501 0.0000752 0.0000837 0.0000194 0.0000072 0.0000057 0.0208401 0.0044228
C4 0.0021851 0.0202584 0.4983204 3.8801037 0.4879655 0.0225062 0.0090194 0.0116909 0.0222143 0.0054170 0.0007181 0.0004756 0.0001965 0.0000226 0.0000889 0.0053829 0.0002533
C5 0.0005943 0.0051759 0.0203109 0.4879655 3.8050146 0.4761512 0.0209483 0.0255764 0.4630316 0.0346366 0.0044332 0.0026461 0.0006409 0.0002373 0.0003649 0.0246387 0.0003002
C6 0.0000762 0.0003835 0.0049064 0.0225062 0.4761512 3.7968766 0.4921670 0.4822154 0.0184313 0.0156069 0.0011262 0.0007862 0.0001448 0.0000503 0.0000284 0.0044686 0.0000488
C7 0.0000266 0.0000643 0.0007670 0.0090194 0.0209483 0.4921670 3.9608327 0.0302010 0.0050349 0.0018296 0.0010423 0.0065145 0.0001077 0.0000486 0.0000505 0.0007432 0.0000098
C8 0.0000321 0.0002699 0.0010936 0.0116909 0.0255764 0.4822154 0.0302010 3.9597680 0.0051911 0.0017095 0.0001210 0.0002110 0.0000223 0.0000047 0.0000053 0.0007764 0.0000202
C9 0.0055329 0.0216109 0.0052061 0.0222143 0.4630316 0.0184313 0.0050349 0.0051911 3.5875653 0.4468218 0.0124460 0.0195881 0.0035328 0.0006498 0.0007319 0.4697632 0.0017809
N10 0.0006560 0.0061919 0.0006501 0.0054170 0.0346366 0.0156069 0.0018296 0.0017095 0.4468218 6.3375944 0.5228768 0.1237906 0.0402094 0.0093115 0.0066804 0.0402616 0.0002430
C11 0.0000675 0.0008168 0.0000752 0.0007181 0.0044332 0.0011262 0.0010423 0.0001210 0.0124460 0.5228768 2.9738555 0.6453610 0.4888948 0.0278939 0.0217353 0.0046982 0.0000883
O12 0.0005918 0.0006376 0.0000837 0.0004756 0.0026461 0.0007862 0.0065145 0.0002110 0.0195881 0.1237906 0.6453610 8.1437279 0.0527945 0.0205216 0.0152918 0.0028750 0.0011660
C13 0.0000173 0.0001991 0.0000194 0.0001965 0.0006409 0.0001448 0.0001077 0.0000223 0.0035328 0.0402094 0.4888948 0.0527945 3.9458526 0.4566348 0.4936460 0.0006399 0.0000323
C14 0.0000051 0.0001253 0.0000072 0.0000226 0.0002373 0.0000503 0.0000486 0.0000047 0.0006498 0.0093115 0.0278939 0.0205216 0.4566348 4.0099278 0.4968771 0.0005639 0.0000075
C15 0.0000021 0.0000128 0.0000057 0.0000889 0.0003649 0.0000284 0.0000505 0.0000053 0.0007319 0.0066804 0.0217353 0.0152918 0.4936460 0.4968771 3.9751659 0.0000979 0.0000071
C16 0.0254422 0.4869022 0.0208401 0.0053829 0.0246387 0.0044686 0.0007432 0.0007764 0.4697632 0.0402616 0.0046982 0.0028750 0.0006399 0.0005639 0.0000979 3.8761901 0.0100085
