

C1 3.9666274 0.4722845 0.0253060 0.0253133 0.0470771 0.4740197
C2 0.4722845 3.4599977 0.4703133 0.4660129 0.4198608 0.0186886
C3 0.0253060 0.4703133 3.9751474 0.0245765 0.0517239 0.0044959
C4 0.0253133 0.4660129 0.0245765 3.9780664 0.0487948 0.0109397
O5 0.0470771 0.4198608 0.0517239 0.0487948 8.0917853 0.0027002
