

C1 3.6838570 0.4251908 0.0123410 0.0210734 0.0043711 0.0010173 0.0005543 0.0001139 0.0000525 0.0001032 0.0000063 0.0000059 0.0000021 0.0000025 0.0000002 0.0000005 0.0000037 0.0000008 0.0000012 0.4636613
O2 0.4251908 7.8964188 0.4402733 0.1368639 0.0364217 0.0078161 0.0056338 0.0011933 0.0006054 0.0008664 0.0000528 0.0000632 0.0000552 0.0000236 0.0000035 0.0000035 0.0000287 0.0000072 0.0000112 0.0333534
C3 0.0123410 0.4402733 2.9213078 0.6600848 0.4786580 0.0402235 0.0237303 0.0053423 0.0029031 0.0032234 0.0001926 0.0001789 0.0000425 0.0000551 0.0000055 0.0000128 0.0000986 0.0000199 0.0000374 0.0048824
O4 0.0210734 0.1368639 0.6600848 8.0691371 0.0479791 0.0207914 0.0177107 0.0398814 0.0022688 0.0028303 0.0001933 0.0001616 0.0000471 0.0000516 0.0000051 0.0000109 0.0000794 0.0000239 0.0000279 0.0027786
C5 0.0043711 0.0364217 0.4786580 0.0479791 3.6024162 0.4764282 0.3818159 0.0162127 0.0253897 0.0187993 0.0010052 0.0007239 0.0004121 0.0002126 0.0000210 0.0000820 0.0005470 0.0001217 0.0001671 0.0005369
O6 0.0010173 0.0078161 0.0402235 0.0207914 0.4764282 7.8180394 0.4481248 0.0410874 0.0371102 0.0157218 0.0012910 0.0002876 0.0001779 0.0001691 0.0000145 0.0000597 0.0003190 0.0001698 0.0000588 0.0003310
C7 0.0005543 0.0056338 0.0237303 0.0177107 0.3818159 0.4481248 3.5260870 0.4866537 0.4966278 0.0300825 0.0056127 0.0008219 0.0002008 0.0002842 0.0000299 0.0002228 0.0007920 0.0001123 0.0001282 0.0000375
C8 0.0001139 0.0011933 0.0053423 0.0398814 0.0162127 0.0410874 0.4866537 3.9573357 0.0229568 0.0049054 0.0006127 0.0000730 0.0000339 0.0000244 0.0000040 0.0000598 0.0002056 0.0000278 0.0000250 0.0000241
C9 0.0000525 0.0006054 0.0029031 0.0022688 0.0253897 0.0371102 0.4966278 0.0229568 3.9567355 0.8688983 0.0338743 0.0098448 0.0053444 0.0026770 0.0002839 0.0015388 0.0095694 0.0023503 0.0042715 0.0000042
C10 0.0001032 0.0008664 0.0032234 0.0028303 0.0187993 0.0157218 0.0300825 0.0049054 0.8688983 3.9187399 0.4935407 0.0270200 0.0110130 0.0081385 0.0005870 0.0046524 0.0236514 0.0155367 0.0076125 0.0000052
C11 0.0000063 0.0000528 0.0001926 0.0001933 0.0010052 0.0012910 0.0056127 0.0006127 0.0338743 0.4935407 3.8073453 0.4890021 0.0211932 0.0291732 0.0046294 0.0208484 0.4621020 0.0229361 0.0244376 0.0000004
C12 0.0000059 0.0000632 0.0001789 0.0001616 0.0007239 0.0002876 0.0008219 0.0000730 0.0098448 0.0270200 0.4890021 3.9000007 0.5063312 0.8628733 0.0302855 0.0105026 0.0195138 0.0061450 0.0041951 0.0000003
C13 0.0000021 0.0000552 0.0000425 0.0000471 0.0004121 0.0001779 0.0002008 0.0000339 0.0053444 0.0110130 0.0211932 0.5063312 3.9693300 0.0377941 0.0058926 0.0006440 0.0042037 0.0003363 0.0007961 0.0000002
C14 0.0000025 0.0000236 0.0000551 0.0000516 0.0002126 0.0001691 0.0002842 0.0000244 0.0026770 0.0081385 0.0291732 0.8628733 0.0377941 3.9749959 0.5096637 0.0264948 0.0067504 0.0050809 0.0009176 0.0000002
C15 0.0000002 0.0000035 0.0000055 0.0000051 0.0000210 0.0000145 0.0000299 0.0000040 0.0002839 0.0005870 0.0046294 0.0302855 0.0058926 0.5096637 3.8854693 0.4899842 0.0201340 0.0109058 0.0051842 0.0000000
C16 0.0000005 0.0000035 0.0000128 0.0000109 0.0000820 0.0000597 0.0002228 0.0000598 0.0015388 0.0046524 0.0208484 0.0105026 0.0006440 0.0264948 0.4899842 3.8670595 0.4718237 0.0255400 0.0270129 0.0000000
C17 0.0000037 0.0000287 0.0000986 0.0000794 0.0005470 0.0003190 0.0007920 0.0002056 0.0095694 0.0236514 0.4621020 0.0195138 0.0042037 0.0067504 0.0201340 0.4718237 3.7521841 0.4765862 0.4839728 0.0000002
C18 0.0000008 0.0000072 0.0000199 0.0000239 0.0001217 0.0001698 0.0001123 0.0000278 0.0023503 0.0155367 0.0229361 0.0061450 0.0003363 0.0050809 0.0109058 0.0255400 0.4765862 3.9599315 0.0270621 0.0000001
C19 0.0000012 0.0000112 0.0000374 0.0000279 0.0001671 0.0000588 0.0001282 0.0000250 0.0042715 0.0076125 0.0244376 0.0041951 0.0007961 0.0009176 0.0051842 0.0270129 0.4839728 0.0270621 3.9558554 0.0000001
