

C1 4.0392340 0.8554672 0.0373348 0.0369851 0.0451034 0.0024969 0.0024966 0.0003900 0.0026106 0.0097190 0.0017557 0.0021323 0.0006147 0.0003611 0.0001321 0.0000122 0.4842287
C2 0.8554672 3.8894029 0.5039164 0.5501976 0.0317486 0.0039738 0.0050211 0.0006920 0.0036657 0.0197916 0.0035818 0.0008177 0.0002231 0.0001271 0.0001016 0.0000053 0.0306191
C3 0.0373348 0.5039164 3.9637352 0.0207836 0.0042505 0.0124018 0.0002309 0.0000998 0.0005431 0.0044394 0.0003330 0.0000662 0.0000214 0.0000149 0.0000208 0.0000011 0.0098337
C4 0.0369851 0.5501976 0.0207836 3.8962559 0.8052111 0.0303522 0.0303830 0.0036273 0.0338628 0.4796076 0.0310260 0.0112562 0.0024674 0.0012041 0.0008308 0.0000570 0.0060856
C5 0.0451034 0.0317486 0.0042505 0.8052111 3.8985843 0.5219466 0.4654344 0.0219433 0.0370791 0.0326933 0.0136287 0.0248821 0.0052112 0.0015661 0.0011548 0.0001574 0.0031567
C6 0.0024969 0.0039738 0.0124018 0.0303522 0.5219466 3.9802780 0.0178157 0.0107733 0.0028386 0.0054926 0.0007913 0.0013254 0.0004720 0.0002078 0.0001335 0.0000121 0.0002050
C7 0.0024966 0.0050211 0.0002309 0.0303830 0.4654344 0.0178157 3.7567036 0.5044863 0.4607907 0.0316568 0.0207060 0.4592988 0.0239348 0.0096988 0.0036903 0.0002320 0.0003436
C8 0.0003900 0.0006920 0.0000998 0.0036273 0.0219433 0.0107733 0.5044863 3.9601912 0.0230609 0.0051918 0.0046251 0.0221125 0.0078969 0.0052961 0.0025205 0.0000968 0.0000878
C9 0.0026106 0.0036657 0.0005431 0.0338628 0.0370791 0.0028386 0.4607907 0.0230609 3.9072508 0.4662106 0.0262116 0.0273577 0.0037965 0.0010071 0.0140989 0.0005168 0.0002071
C10 0.0097190 0.0197916 0.0044394 0.4796076 0.0326933 0.0054926 0.0316568 0.0051918 0.4662106 3.8208866 0.4760335 0.0229855 0.0020507 0.0012923 0.0011780 0.0000396 0.0008727
C11 0.0017557 0.0035818 0.0003330 0.0310260 0.0136287 0.0007913 0.0207060 0.0046251 0.0262116 0.4760335 3.8919902 0.4686168 0.0296152 0.0107459 0.0105654 0.0003809 0.0000660
C12 0.0021323 0.0008177 0.0000662 0.0112562 0.0248821 0.0013254 0.4592988 0.0221125 0.0273577 0.0229855 0.4686168 3.8270151 0.4692166 0.0485014 0.0264060 0.0041760 0.0001237
C13 0.0006147 0.0002231 0.0000214 0.0024674 0.0052112 0.0004720 0.0239348 0.0078969 0.0037965 0.0020507 0.0296152 0.4692166 3.0001247 0.6761250 0.4408036 0.0128556 0.0000356
O14 0.0003611 0.0001271 0.0000149 0.0012041 0.0015661 0.0002078 0.0096988 0.0052961 0.0010071 0.0012923 0.0107459 0.0485014 0.6761250 8.0718647 0.1401309 0.0252168 0.0000229
O15 0.0001321 0.0001016 0.0000208 0.0008308 0.0011548 0.0001335 0.0036903 0.0025205 0.0140989 0.0011780 0.0105654 0.0264060 0.4408036 0.1401309 7.8685132 0.4193541 0.0000086
C16 0.0000122 0.0000053 0.0000011 0.0000570 0.0001574 0.0000121 0.0002320 0.0000968 0.0005168 0.0000396 0.0003809 0.0041760 0.0128556 0.0252168 0.4193541 3.6888993 0.0000010
