

C1 3.7110888 0.4256983 0.0124097 0.0283455 0.0043475 0.0004360 0.0003370 0.4685508
O2 0.4256983 7.8797828 0.4434813 0.1350990 0.0297884 0.0108393 0.0088780 0.0299289
C3 0.0124097 0.4434813 2.9598091 0.6728140 0.4624738 0.0293941 0.0271259 0.0042121
O4 0.0283455 0.1350990 0.6728140 8.1151345 0.0504215 0.0109839 0.0102923 0.0027973
C5 0.0043475 0.0297884 0.4624738 0.0504215 3.7961588 0.4888551 0.4846763 0.0006084
C6 0.0004360 0.0108393 0.0293941 0.0109839 0.4888551 3.9618624 0.0258113 0.0000836
C7 0.0003370 0.0088780 0.0271259 0.0102923 0.4846763 0.0258113 3.9786278 0.0001246
