

C1 4.0483781 0.8810284 0.0368999 0.0106958 0.0096074 0.0314393 0.0152791 0.0020593 0.0000880 0.0000456 0.0000440 0.4847124
C2 0.8810284 3.8764837 0.4997551 0.0219143 0.0175233 0.5031478 0.0231176 0.0049268 0.0011891 0.0000575 0.0002059 0.0313109
C3 0.0368999 0.4997551 3.8823728 0.4743364 0.0484646 0.0213537 0.0046848 0.0007218 0.0002732 0.0000160 0.0000688 0.0081257
C4 0.0106958 0.0219143 0.4743364 3.5531135 0.4454127 0.0058203 0.0007618 0.0000508 0.0000148 0.0000067 0.0000038 0.0007739
O5 0.0096074 0.0175233 0.0484646 0.4454127 8.0885693 0.0019841 0.0001896 0.0000230 0.0000050 0.0000026 0.0000016 0.0010650
C6 0.0314393 0.5031478 0.0213537 0.0058203 0.0019841 3.8818477 0.4846507 0.0283549 0.0059128 0.0008469 0.0009458 0.0064924
C7 0.0152791 0.0231176 0.0046848 0.0007618 0.0001896 0.4846507 3.8640858 0.4958270 0.0222546 0.0072746 0.0055578 0.0012903
C8 0.0020593 0.0049268 0.0007218 0.0000508 0.0000230 0.0283549 0.4958270 3.8566314 0.4840032 0.0234502 0.0269889 0.0002571
C9 0.0000880 0.0011891 0.0002732 0.0000148 0.0000050 0.0059128 0.0222546 0.4840032 3.7869050 0.4943567 0.4882057 0.0000279
C10 0.0000456 0.0000575 0.0000160 0.0000067 0.0000026 0.0008469 0.0072746 0.0234502 0.4943567 3.9680690 0.0296279 0.0000057
C11 0.0000440 0.0002059 0.0000688 0.0000038 0.0000016 0.0009458 0.0055578 0.0269889 0.4882057 0.0296279 3.9660084 0.0000045
