

C1 3.9665440 0.4973436 0.0242479 0.0106376 0.0014846 0.0001435 0.0009578 0.0000294 0.0000181 0.0000026 0.0000090 0.0000028 0.0000143 0.4762424
C2 0.4973436 3.8724525 0.4823467 0.0279173 0.0073689 0.0006969 0.0018241 0.0002026 0.0000793 0.0000068 0.0000347 0.0000103 0.0000670 0.0211746
C3 0.0242479 0.4823467 3.8825403 0.4834201 0.0375940 0.0037830 0.0193009 0.0004383 0.0002980 0.0000354 0.0001429 0.0000422 0.0002622 0.0015308
C4 0.0106376 0.0279173 0.4834201 3.5797552 0.4118430 0.0116374 0.0171296 0.0035742 0.0006058 0.0000423 0.0001390 0.0001661 0.0007277 0.0057135
O5 0.0014846 0.0073689 0.0375940 0.4118430 7.9136413 0.4373929 0.1332872 0.0335999 0.0164825 0.0014509 0.0023579 0.0016308 0.0066914 0.0009548
C6 0.0001435 0.0006969 0.0037830 0.0116374 0.4373929 2.9387260 0.6560715 0.5044895 0.0305972 0.0048553 0.0054502 0.0052881 0.0282299 0.0000932
O7 0.0009578 0.0018241 0.0193009 0.0171296 0.1332872 0.6560715 8.0940685 0.0517359 0.0184583 0.0028759 0.0081653 0.0024579 0.0283094 0.0001650
C8 0.0000294 0.0002026 0.0004383 0.0035742 0.0335999 0.5044895 0.0517359 3.8690250 0.6725974 0.0348696 0.0434218 0.0362775 0.6654642 0.0000226
C9 0.0000181 0.0000793 0.0002980 0.0006058 0.0164825 0.0305972 0.0184583 0.6725974 3.9530744 0.6922433 0.0376115 0.0491798 0.0339394 0.0000118
C10 0.0000026 0.0000068 0.0000354 0.0000423 0.0014509 0.0048553 0.0028759 0.0348696 0.6922433 3.9642963 0.6959946 0.0362341 0.0512064 0.0000014
C11 0.0000090 0.0000347 0.0001429 0.0001390 0.0023579 0.0054502 0.0081653 0.0434218 0.0376115 0.6959946 3.9450065 0.6920602 0.0373970 0.0000072
C12 0.0000028 0.0000103 0.0000422 0.0001661 0.0016308 0.0052881 0.0024579 0.0362775 0.0491798 0.0362341 0.6920602 3.9333026 0.6990069 0.0000027
C13 0.0000143 0.0000670 0.0002622 0.0007277 0.0066914 0.0282299 0.0283094 0.6654642 0.0339394 0.0512064 0.0373970 0.6990069 3.9366385 0.0000109
