

C1 3.9559111 0.5259770 0.0321270 0.0074146 0.0415662 0.0019745 0.0001913 0.0000690 0.0000645 0.0000131 0.0000024 0.0000043 0.4565039
C2 0.5259770 3.9173727 0.8552284 0.0426102 0.0395035 0.0115789 0.0009827 0.0006700 0.0006440 0.0001062 0.0000055 0.0000453 0.0241555
C3 0.0321270 0.8552284 3.9618455 0.5251659 0.0523862 0.0364864 0.0035267 0.0006163 0.0005839 0.0002161 0.0000193 0.0000583 0.0110406
C4 0.0074146 0.0426102 0.5251659 2.9756385 0.6516987 0.4482594 0.0114571 0.0046286 0.0043619 0.0007359 0.0000840 0.0002245 0.0025047
O5 0.0415662 0.0395035 0.0523862 0.6516987 8.0281249 0.1280371 0.0247805 0.0029485 0.0028530 0.0006644 0.0006377 0.0001570 0.0223262
O6 0.0019745 0.0115789 0.0364864 0.4482594 0.1280371 7.8731328 0.4013379 0.0444449 0.0396057 0.0063199 0.0013918 0.0011067 0.0009949
C7 0.0001913 0.0009827 0.0035267 0.0114571 0.0247805 0.4013379 3.5522366 0.4702884 0.4717376 0.0226342 0.0102800 0.0050137 0.0000818
C8 0.0000690 0.0006700 0.0006163 0.0046286 0.0029485 0.0444449 0.4702884 3.9662409 0.0258584 0.0126173 0.0023271 0.0011363 0.0000468
C9 0.0000645 0.0006440 0.0005839 0.0043619 0.0028530 0.0396057 0.4717376 0.0258584 3.8739995 0.4741487 0.0244351 0.0267111 0.0000362
C10 0.0000131 0.0001062 0.0002161 0.0007359 0.0006644 0.0063199 0.0226342 0.0126173 0.4741487 3.8071291 0.4871310 0.4900831 0.0000025
C11 0.0000024 0.0000055 0.0000193 0.0000840 0.0006377 0.0013918 0.0102800 0.0023271 0.0244351 0.4871310 3.9545459 0.0279903 0.0000009
C12 0.0000043 0.0000453 0.0000583 0.0002245 0.0001570 0.0011067 0.0050137 0.0011363 0.0267111 0.4900831 0.0279903 3.9691360 0.0000015
