

C1 4.0478979 0.9138481 0.0383262 0.0318228 0.0066052 0.4890110
C2 0.9138481 3.9505882 0.5174351 0.0366173 0.0034932 0.0325801
C3 0.0383262 0.5174351 3.9971715 0.5500486 0.0212884 0.0071630
S4 0.0318228 0.0366173 0.5500486 14.6157911 0.5543691 0.0032058
C5 0.0066052 0.0034932 0.0212884 0.5543691 4.0754833 0.0003227
