

C1 3.6932248 0.4182301 0.0128243 0.0277088 0.0040806 0.0008508 0.0001890 0.0001698 0.0000750 0.0003372 0.0010240 0.0000836 0.0000407 0.0000063 0.0000022 0.0000037 0.0000013 0.0000136 0.0000359 0.0002204 0.4598034
O2 0.4182301 7.8909159 0.4364292 0.1326414 0.0307935 0.0061945 0.0016313 0.0021500 0.0005519 0.0054663 0.0263367 0.0015180 0.0005286 0.0000843 0.0000286 0.0000459 0.0000129 0.0001757 0.0005125 0.0045706 0.0328061
C3 0.0128243 0.4364292 3.0000053 0.6585101 0.5229417 0.0289870 0.0067816 0.0056883 0.0038903 0.0295959 0.0107685 0.0004273 0.0005844 0.0000542 0.0000143 0.0000060 0.0000021 0.0000270 0.0000739 0.0002467 0.0030027
O4 0.0277088 0.1326414 0.6585101 8.0471954 0.0527925 0.0313717 0.0032628 0.0082553 0.0020918 0.0177245 0.0067570 0.0002739 0.0006026 0.0000502 0.0000146 0.0000064 0.0000026 0.0000322 0.0000599 0.0001704 0.0108268
C5 0.0040806 0.0307935 0.5229417 0.0527925 3.8712998 0.6354619 0.0356590 0.0388913 0.0303681 0.6450449 0.0480287 0.0040187 0.0021714 0.0003014 0.0000500 0.0000245 0.0000060 0.0000788 0.0002448 0.0006456 0.0004119
C6 0.0008508 0.0061945 0.0289870 0.0313717 0.6354619 3.9167282 0.7246271 0.0386256 0.0510794 0.0316267 0.0069805 0.0010948 0.0005055 0.0000648 0.0000080 0.0000069 0.0000009 0.0000157 0.0000394 0.0000347 0.0002332
C7 0.0001890 0.0016313 0.0067816 0.0032628 0.0356590 0.7246271 3.9591483 0.6679834 0.0363917 0.0341197 0.0130473 0.0008519 0.0011347 0.0001068 0.0000267 0.0000164 0.0000038 0.0000598 0.0001012 0.0001621 0.0000540
C8 0.0001698 0.0021500 0.0056883 0.0082553 0.0388913 0.0386256 0.6679834 3.9457966 0.7217482 0.0361917 0.0100563 0.0014537 0.0004462 0.0000441 0.0000108 0.0000076 0.0000013 0.0000333 0.0000533 0.0001017 0.0001618
C9 0.0000750 0.0005519 0.0038903 0.0020918 0.0303681 0.0510794 0.0363917 0.7217482 3.9647941 0.6322788 0.0481174 0.0152815 0.0045591 0.0003263 0.0000724 0.0000479 0.0000084 0.0002427 0.0004124 0.0005128 0.0000282
C10 0.0003372 0.0054663 0.0295959 0.0177245 0.6450449 0.0316267 0.0341197 0.0361917 0.6322788 3.6150147 0.5350613 0.0157840 0.0080685 0.0007875 0.0000849 0.0000311 0.0000068 0.0001612 0.0005442 0.0023665 0.0002484
N11 0.0010240 0.0263367 0.0107685 0.0067570 0.0480287 0.0069805 0.0130473 0.0100563 0.0481174 0.5350613 6.3385725 0.4900267 0.0521997 0.0076626 0.0013748 0.0003100 0.0000684 0.0013450 0.0073609 0.0266263 0.0002067
C12 0.0000836 0.0015180 0.0004273 0.0002739 0.0040187 0.0010948 0.0008519 0.0014537 0.0152815 0.0157840 0.4900267 3.7210668 0.8480029 0.0382394 0.0054713 0.0014246 0.0002456 0.0090592 0.0312235 0.0060621 0.0000139
C13 0.0000407 0.0005286 0.0005844 0.0006026 0.0021714 0.0005055 0.0011347 0.0004462 0.0045591 0.0080685 0.0521997 0.8480029 3.8606607 0.4875140 0.0233985 0.0108029 0.0008285 0.0279258 0.5038828 0.0211698 0.0000104
C14 0.0000063 0.0000843 0.0000542 0.0000502 0.0003014 0.0000648 0.0001068 0.0000441 0.0003263 0.0007875 0.0076626 0.0382394 0.4875140 3.8861822 0.4851616 0.0309547 0.0028568 0.0158965 0.0176926 0.0044813 0.0000012
C15 0.0000022 0.0000286 0.0000143 0.0000146 0.0000500 0.0000080 0.0000267 0.0000108 0.0000724 0.0000849 0.0013748 0.0054713 0.0233985 0.4851616 3.8987493 0.5003243 0.0230387 0.0310084 0.0117403 0.0011841 0.0000006
C16 0.0000037 0.0000459 0.0000060 0.0000064 0.0000245 0.0000069 0.0000164 0.0000076 0.0000479 0.0000311 0.0003100 0.0014246 0.0108029 0.0309547 0.5003243 3.8891508 0.5141413 0.8611670 0.0318606 0.0046398 0.0000004
C17 0.0000013 0.0000129 0.0000021 0.0000026 0.0000060 0.0000009 0.0000038 0.0000013 0.0000084 0.0000068 0.0000684 0.0002456 0.0008285 0.0028568 0.0230387 0.5141413 3.9762577 0.0370364 0.0061371 0.0007823 0.0000001
C18 0.0000136 0.0001757 0.0000270 0.0000322 0.0000788 0.0000157 0.0000598 0.0000333 0.0002427 0.0001612 0.0013450 0.0090592 0.0279258 0.0158965 0.0310084 0.8611670 0.0370364 3.9856541 0.4827259 0.0275136 0.0000010
C19 0.0000359 0.0005125 0.0000739 0.0000599 0.0002448 0.0000394 0.0001012 0.0000533 0.0004124 0.0005442 0.0073609 0.0312235 0.5038828 0.0176926 0.0117403 0.0318606 0.0061371 0.4827259 3.8142236 0.4960261 0.0000023
C20 0.0002204 0.0045706 0.0002467 0.0001704 0.0006456 0.0000347 0.0001621 0.0001017 0.0005128 0.0023665 0.0266263 0.0060621 0.0211698 0.0044813 0.0011841 0.0046398 0.0007823 0.0275136 0.4960261 3.9461213 0.0000310
