

C1 3.9812597 0.4793614 0.0476498 0.0060288 0.0006002 0.0001525 0.0000274 0.0000079 0.0000011 0.0000003 0.0000004 0.0000031 0.0000237 0.0001373 0.0005869 0.4822812
C2 0.4793614 3.4920699 0.4370941 0.0166064 0.0025910 0.0016017 0.0002113 0.0000377 0.0000065 0.0000014 0.0000025 0.0000290 0.0001222 0.0005509 0.0027813 0.0205003
O3 0.0476498 0.4370941 7.9162718 0.4141488 0.0456866 0.0033234 0.0005991 0.0002862 0.0000560 0.0000124 0.0000290 0.0002235 0.0013785 0.0071022 0.0472206 0.0050651
C4 0.0060288 0.0166064 0.4141488 3.5068539 0.4717405 0.0248574 0.0032251 0.0006030 0.0000775 0.0000426 0.0000703 0.0008442 0.0073555 0.0197193 0.4820493 0.0008820
C5 0.0006002 0.0025910 0.0456866 0.4717405 3.9081842 0.4870229 0.0229903 0.0105330 0.0012649 0.0001484 0.0000788 0.0000761 0.0005151 0.0029485 0.0225283 0.0001597
C6 0.0001525 0.0016017 0.0033234 0.0248574 0.4870229 3.8700890 0.4909131 0.0238978 0.0023577 0.0004637 0.0001245 0.0000424 0.0002397 0.0002732 0.0036358 0.0000450
C7 0.0000274 0.0002113 0.0005991 0.0032251 0.0229903 0.4909131 3.8727497 0.4920221 0.0244337 0.0028783 0.0014041 0.0000934 0.0000923 0.0001669 0.0004854 0.0000065
C8 0.0000079 0.0000377 0.0002862 0.0006030 0.0105330 0.0238978 0.4920221 3.8768613 0.4876035 0.0231391 0.0102383 0.0005692 0.0012441 0.0014247 0.0001050 0.0000035
C9 0.0000011 0.0000065 0.0000560 0.0000775 0.0012649 0.0023577 0.0244337 0.4876035 3.8749253 0.4888368 0.0223308 0.0039357 0.0003753 0.0001816 0.0000269 0.0000008
C10 0.0000003 0.0000014 0.0000124 0.0000426 0.0001484 0.0004637 0.0028783 0.0231391 0.4888368 3.8859725 0.4933527 0.0235321 0.0065552 0.0006228 0.0000650 0.0000002
C11 0.0000004 0.0000025 0.0000290 0.0000703 0.0000788 0.0001245 0.0014041 0.0102383 0.0223308 0.4933527 3.8751694 0.4912063 0.0219706 0.0039012 0.0004001 0.0000002
C12 0.0000031 0.0000290 0.0002235 0.0008442 0.0000761 0.0000424 0.0000934 0.0005692 0.0039357 0.0235321 0.4912063 3.8520294 0.4929525 0.0249272 0.0051772 0.0000010
C13 0.0000237 0.0001222 0.0013785 0.0073555 0.0005151 0.0002397 0.0000923 0.0012441 0.0003753 0.0065552 0.0219706 0.4929525 3.8708317 0.4952796 0.0223079 0.0000053
C14 0.0001373 0.0005509 0.0071022 0.0197193 0.0029485 0.0002732 0.0001669 0.0014247 0.0001816 0.0006228 0.0039012 0.0249272 0.4952796 3.8700142 0.4995228 0.0000335
C15 0.0005869 0.0027813 0.0472206 0.4820493 0.0225283 0.0036358 0.0004854 0.0001050 0.0000269 0.0000650 0.0004001 0.0051772 0.0223079 0.4995228 3.8750353 0.0000701
