

C1 3.9671543 0.4989510 0.0265801 0.0057192 0.0011118 0.0001210 0.0000496 0.0000224 0.4790487
C2 0.4989510 3.8658469 0.4878545 0.0233444 0.0080916 0.0013220 0.0003550 0.0002094 0.0216321
C3 0.0265801 0.4878545 3.8682251 0.4919898 0.0216560 0.0066794 0.0014373 0.0011480 0.0057452
C4 0.0057192 0.0233444 0.4919898 3.8772860 0.4902875 0.0201544 0.0079609 0.0092190 0.0012818
C5 0.0011118 0.0080916 0.0216560 0.4902875 3.8767348 0.4699040 0.0237587 0.0532829 0.0000814
C6 0.0001210 0.0013220 0.0066794 0.0201544 0.4699040 3.4908087 0.4771846 0.4320109 0.0000125
C7 0.0000496 0.0003550 0.0014373 0.0079609 0.0237587 0.4771846 3.9674074 0.0555284 0.0000077
O8 0.0000224 0.0002094 0.0011480 0.0092190 0.0532829 0.4320109 0.0555284 8.0570732 0.0000080
