

C1 3.9606073 0.5026545 0.0243840 0.0085706 0.0008448 0.0006024 0.0000682 0.0000718 0.0000138 0.0000016 0.0000002 0.0000002 0.0000004 0.4773066
C2 0.5026545 3.8580779 0.4900740 0.0234279 0.0055583 0.0013818 0.0001114 0.0001989 0.0000152 0.0000015 0.0000002 0.0000002 0.0000004 0.0208293
C3 0.0243840 0.4900740 3.8701197 0.4893431 0.0252959 0.0123685 0.0011706 0.0014823 0.0001095 0.0000138 0.0000024 0.0000009 0.0000024 0.0055930
C4 0.0085706 0.0234279 0.4893431 3.8777917 0.4837801 0.0360273 0.0033786 0.0158373 0.0004397 0.0000812 0.0000141 0.0000101 0.0000095 0.0012125
C5 0.0008448 0.0055583 0.0252959 0.4837801 3.5931718 0.4053266 0.0118320 0.0135447 0.0040902 0.0007281 0.0001661 0.0000238 0.0001298 0.0001004
O6 0.0006024 0.0013818 0.0123685 0.0360273 0.4053266 7.9259701 0.4440781 0.1377845 0.0344074 0.0046659 0.0007252 0.0001686 0.0005581 0.0000661
C7 0.0000682 0.0001114 0.0011706 0.0033786 0.0118320 0.4440781 2.9337269 0.6655451 0.4745523 0.0201285 0.0043696 0.0016273 0.0017525 0.0000091
O8 0.0000718 0.0001989 0.0014823 0.0158373 0.0135447 0.1377845 0.6655451 8.0885369 0.0510897 0.0286340 0.0026824 0.0013192 0.0007836 0.0000312
C9 0.0000138 0.0000152 0.0001095 0.0004397 0.0040902 0.0344074 0.4745523 0.0510897 3.8906407 0.4934572 0.0237208 0.0174545 0.0080574 0.0000025
C10 0.0000016 0.0000015 0.0000138 0.0000812 0.0007281 0.0046659 0.0201285 0.0286340 0.4934572 3.9147522 0.4795098 0.0239442 0.0662476 0.0000004
C11 0.0000002 0.0000002 0.0000024 0.0000141 0.0001661 0.0007252 0.0043696 0.0026824 0.0237208 0.4795098 3.2083736 0.4842353 0.7159859 0.0000001
C12 0.0000002 0.0000002 0.0000009 0.0000101 0.0000238 0.0001686 0.0016273 0.0013192 0.0174545 0.0239442 0.4842353 4.0265811 0.0703084 0.0000001
O13 0.0000004 0.0000004 0.0000024 0.0000095 0.0001298 0.0005581 0.0017525 0.0007836 0.0080574 0.0662476 0.7159859 0.0703084 8.1662690 0.0000002
