

C1 3.9591713 0.4906041 0.0304378 0.0234307 0.0095662 0.0010139 0.0004661 0.0000506 0.0000058 0.0000062 0.0000066 0.4743425
C2 0.4906041 3.7838598 0.4898230 0.4802800 0.0234694 0.0051878 0.0009167 0.0001084 0.0000394 0.0000228 0.0000092 0.0210207
C3 0.0304378 0.4898230 3.9748567 0.0257501 0.0054618 0.0010286 0.0000670 0.0000098 0.0000061 0.0000040 0.0000016 0.0083331
C4 0.0234307 0.4802800 0.0257501 3.8671049 0.4874502 0.0233519 0.0080235 0.0013924 0.0002936 0.0001372 0.0000710 0.0063574
C5 0.0095662 0.0234694 0.0054618 0.4874502 3.8728522 0.4907616 0.0218609 0.0072274 0.0013146 0.0002930 0.0002687 0.0012838
C6 0.0010139 0.0051878 0.0010286 0.0233519 0.4907616 3.8650068 0.4904263 0.0225081 0.0075739 0.0012173 0.0006956 0.0001292
C7 0.0004661 0.0009167 0.0000670 0.0080235 0.0218609 0.4904263 3.8689133 0.4910971 0.0233580 0.0073466 0.0033071 0.0001474
C8 0.0000506 0.0001084 0.0000098 0.0013924 0.0072274 0.0225081 0.4910971 3.8664578 0.4846091 0.0260484 0.0174359 0.0000196
C9 0.0000058 0.0000394 0.0000061 0.0002936 0.0013146 0.0075739 0.0233580 0.4846091 3.9247454 0.4835158 0.0659766 0.0000021
C10 0.0000062 0.0000228 0.0000040 0.0001372 0.0002930 0.0012173 0.0073466 0.0260484 0.4835158 3.2691801 0.7431106 0.0000035
O11 0.0000066 0.0000092 0.0000016 0.0000710 0.0002687 0.0006956 0.0033071 0.0174359 0.0659766 0.7431106 8.1426754 0.0000042
