

C1 3.9512713 0.4769564 0.0304408 0.0263652 0.0209215 0.0019404 0.0014085 0.0006935 0.0001925 0.0002093 0.0002925 0.0013073 0.0045358 0.4696341
C2 0.4769564 3.8067028 0.4711150 0.5010496 0.0250612 0.0042937 0.0025056 0.0037338 0.0007061 0.0003649 0.0012034 0.0100495 0.0208517 0.0201974
C3 0.0304408 0.4711150 3.9748736 0.0353510 0.0123363 0.0014255 0.0037771 0.0007114 0.0002662 0.0002627 0.0008824 0.0026523 0.0072377 0.0055925
C4 0.0263652 0.5010496 0.0353510 3.8653169 0.6919470 0.0342300 0.0518993 0.0266721 0.0053200 0.0032712 0.0164195 0.0326812 0.6222190 0.0082038
C5 0.0209215 0.0250612 0.0123363 0.6919470 3.9675375 0.6471062 0.0539496 0.0269221 0.0029989 0.0119803 0.0032429 0.0160414 0.0340276 0.0124587
C6 0.0019404 0.0042937 0.0014255 0.0342300 0.6471062 3.5544843 0.6847081 0.0224715 0.0172895 0.0034544 0.0130219 0.0029731 0.0278668 0.0010394
N7 0.0014085 0.0025056 0.0037771 0.0518993 0.0539496 0.6847081 6.5518253 0.6003958 0.0522244 0.0169383 0.0049632 0.0075126 0.0488621 0.0005700
C8 0.0006935 0.0037338 0.0007114 0.0266721 0.0269221 0.0224715 0.6003958 3.4644463 0.6089680 0.0321459 0.0281368 0.0276136 0.5851241 0.0002560
C9 0.0001925 0.0007061 0.0002662 0.0053200 0.0029989 0.0172895 0.0522244 0.6089680 3.9449173 0.7342942 0.0369590 0.0550289 0.0301792 0.0000595
C10 0.0002093 0.0003649 0.0002627 0.0032712 0.0119803 0.0034544 0.0169383 0.0321459 0.7342942 3.9387107 0.6567126 0.0356215 0.0271361 0.0001389
C11 0.0002925 0.0012034 0.0008824 0.0164195 0.0032429 0.0130219 0.0049632 0.0281368 0.0369590 0.6567126 3.9588816 0.7262734 0.0333071 0.0000694
C12 0.0013073 0.0100495 0.0026523 0.0326812 0.0160414 0.0029731 0.0075126 0.0276136 0.0550289 0.0356215 0.7262734 3.9490507 0.6341371 0.0002237
C13 0.0045358 0.0208517 0.0072377 0.6222190 0.0340276 0.0278668 0.0488621 0.5851241 0.0301792 0.0271361 0.0333071 0.6341371 3.8783756 0.0004749
